"CRASH_ID","VHCL_ID","VHCL_CODED_SEQ_NO","VHCL_OWNSHP_CD","VHCL_OWNSHP_SHORT_DESC","VHCL_USE_CD","VHCL_USE_SHORT_DESC","VHCL_TYP_CD","VHCL_TYP_SHORT_DESC","EMRGCY_VHCL_USE_FLG","TRLR_QTY","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","VHCL_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","VHCL_CMPSS_DIR_TO_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","VHCL_CAUSE_1_CD","VHCL_CAUSE_1_SHORT_DESC","VHCL_CAUSE_2_CD","VHCL_CAUSE_2_SHORT_DESC","VHCL_CAUSE_3_CD","VHCL_CAUSE_3_SHORT_DESC","VHCL_EVNT_1_CD","VHCL_EVNT_1_SHORT_DESC","VHCL_EVNT_2_CD","VHCL_EVNT_2_SHORT_DESC","VHCL_EVNT_3_CD","VHCL_EVNT_3_SHORT_DESC","VHCL_SPEED_FLG","VHCL_HIT_RUN_FLG","VHCL_SFTY_EQUIP_USED_QTY","VHCL_SFTY_EQUIP_UNUSED_QTY","VHCL_SFTY_EQUIP_USE_UNKNWN_QTY","VHCL_OCCUP_CNT","STRIKG_VHCL_FLG"
"1776044","3347359","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776050","3347368","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","010","SUB OTRN  ","086","IMMERSED  ","False","False","1","0","0","1","True"
"1776065","3347393","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","","","","","False","False","0","0","1","1","True"
"1776070","3347402","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","1","0","0","1","True"
"1776081","3347427","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776084","3347432","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776085","3347436","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1776096","3347457","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","2","TURN-R","1","N ","7","W ","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776098","3347461","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776101","3347466","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","1","N ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1776114","3347491","2","3","PUBLC","0","NONE  ","07","SCHL BUS  ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","0","3","0","3","False"
"1776121","3347500","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","088","OTHER    ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1776136","3347525","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","006","SLOW DN  ","00","NO CODE ","","","","","124","SLIPPERY  ","","","","","True","False","1","0","0","1","False"
"1776142","3347534","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","088","OTHER    ","00","NO CODE ","","","","","043","GARDRAIL  ","079","DITCH     ","","","False","False","1","0","0","1","True"
"1776156","3347559","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","001","SKIDDED  ","00","NO CODE ","","","","","044","BARRIER   ","124","SLIPPERY  ","","","False","False","2","0","0","2","True"
"1776161","3347568","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","035","DEER ELK  ","","","","","False","False","3","0","0","3","True"
"1775918","3347122","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","8","NW","4","SE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1775925","3347137","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775932","3347152","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","6","SW","2","NE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1775942","3347171","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","1","N ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1775951","3347186","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","6","SW","2","NE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1775953","3347188","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775970","3347222","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1775979","3347237","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1775996","3347271","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","4","U-TURN","1","N ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775997","3347273","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1776002","3347286","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","6","SW","2","NE","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1776003","3347288","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776021","3347322","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1776029","3347337","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","004","INDRCT PED","","","","","False","False","2","0","0","2","False"
"1776052","3347371","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776053","3347373","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1776060","3347386","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","1","N ","5","S ","008","PAR PARK ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1776062","3347388","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776079","3347422","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1776085","3347437","3","9","UNKN ","0","NONE  ","99","UNKNOWN   ","False","0","6","STOP  ","8","NW","4","SE","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","False"
"1776104","3347471","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","001","SKIDDED  ","00","NO CODE ","","","","","043","GARDRAIL  ","124","SLIPPERY  ","","","False","False","1","0","0","1","True"
"1776105","3347473","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776113","3347488","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776124","3347507","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","5","S ","1","N ","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776135","3347522","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1776144","3347537","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776163","3347571","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","2","NE","6","SW","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776164","3347573","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776173","3347588","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","091","BUILDING  ","","","","","False","False","0","0","1","1","True"
"1776183","3347607","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","","","","","False","False","1","0","0","1","True"
"1776191","3347622","1","4","RENTL","0","NONE  ","05","TRUCK     ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1776192","3347624","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775904","3347095","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775904","3347096","2","9","UNKN ","9","UNKN  ","01","PSNGR CAR ","False","","3","TURN-L","3","E ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1775913","3347113","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","2","NE","6","SW","011","STOPPED  ","00","NO CODE ","","","","","004","INDRCT PED","","","","","False","False","2","0","0","2","False"
"1775929","3347146","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1775938","3347163","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775938","3347164","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","3","TURN-L","5","S ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1775949","3347181","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","True"
"1775967","3347214","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1775974","3347228","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1775976","3347231","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775982","3347245","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","087","FIRE/EXP  ","","","","","False","False","1","0","0","1","True"
"1775999","3347278","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776007","3347295","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1776007","3347296","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1776017","3347313","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1776035","3347346","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","040","CURB      ","044","BARRIER   ","010","SUB OTRN  ","False","False","1","0","0","1","True"
"1776046","3347363","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","001","SKIDDED  ","00","NO CODE ","","","","","043","GARDRAIL  ","079","DITCH     ","124","SLIPPERY  ","False","False","1","0","0","1","True"
"1776047","3347364","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","4","SE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776058","3347381","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","4","SE","8","NW","011","STOPPED  ","00","NO CODE ","","","","","004","INDRCT PED","","","","","False","False","1","0","0","1","False"
"1776075","3347414","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776081","3347428","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776083","3347431","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776090","3347445","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776108","3347478","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1776109","3347482","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","3","0","1","4","False"
"1776117","3347495","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","001","SKIDDED  ","00","NO CODE ","","","","","010","SUB OTRN  ","124","SLIPPERY  ","","","False","False","1","0","0","1","True"
"1776117","3347496","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","2","0","0","2","False"
"1776130","3347513","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","088","OTHER    ","00","NO CODE ","","","","","079","DITCH     ","010","SUB OTRN  ","","","False","False","1","0","0","1","True"
"1776148","3347546","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","8","NW","2","NE","019","ENTR DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776158","3347563","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1776159","3347564","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","031","PASSING  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1776169","3347581","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1775903","3347093","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","True","False","1","0","0","1","True"
"1775906","3347098","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1775918","3347123","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","8","NW","4","SE","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1775923","3347132","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","6","0","0","6","False"
