"CRASH_ID","VHCL_ID","PARTIC_ID","PARTIC_DSPLY_SEQ_NO","VHCL_CODED_SEQ_NO","PARTIC_VHCL_SEQ_NO","PARTIC_TYP_CD","PARTIC_TYP_SHORT_DESC","PARTIC_HIT_RUN_FLG","PUB_EMPL_FLG","SEX_CD","AGE_VAL","DRVR_LIC_STAT_CD","DRVR_LIC_STAT_SHORT_DESC","DRVR_RES_STAT_CD","DRVR_RES_SHORT_DESC","INJ_SVRTY_CD","INJ_SVRTY_SHORT_DESC","SFTY_EQUIP_USE_CD","SFTY_EQUIP_USE_SHORT_DESC","AIRBAG_DEPLOY_IND","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","PARTIC_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","PARTIC_CMPSS_DIR_TO_SHORT_DESC","NON_MOTRST_LOC_CD","NON_MOTRST_LOC_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","PARTIC_ERR_1_CD","PARTIC_ERR_1_SHORT_DESC","PARTIC_ERR_2_CD","PARTIC_ERR_2_SHORT_DESC","PARTIC_ERR_3_CD","PARTIC_ERR_3_SHORT_DESC","PARTIC_CAUSE_1_CD","PARTIC_CAUSE_1_SHORT_DESC","PARTIC_CAUSE_2_CD","PARTIC_CAUSE_2_SHORT_DESC","PARTIC_CAUSE_3_CD","PARTIC_CAUSE_3_SHORT_DESC","PARTIC_EVNT_1_CD","PARTIC_EVNT_1_SHORT_DESC","PARTIC_EVNT_2_CD","PARTIC_EVNT_2_SHORT_DESC","PARTIC_EVNT_3_CD","PARTIC_EVNT_3_SHORT_DESC","BAC_VAL","ALCHL_USE_RPT_IND","DRUG_USE_RPT_IND","MJ_USE_RPT_IND","STRIKG_PARTIC_FLG"
"1783384","3361163","3829971","3","2","1","1","DRVR","False","False","1","62","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783389","3361172","3829982","1","1","1","1","DRVR","False","False","1","65","1","OR-Y ","2","OR>25","3","INJB","2","BELT      ","1","","","","","","","","","025","FATIGUE  ","039","WRNGSIDE  ","","","","","16","FATIGUE ","05","LEFT-CTR","","","","","","","","","86","9","1","1","False"
"1783404","3361197","3830013","1","1","1","1","DRVR","False","False","1","28","1","OR-Y ","1","OR<25","2","INJA","0","NONE      ","","","","","","","","","","000","NONE     ","047","BASCRULE  ","080","FAIL LN   ","","","01","TOO-FAST","","","","","","","","","","","87","1","0","3","False"
"1783087","3360599","3829231","1","1","1","1","DRVR","False","False","1","64","1","OR-Y ","1","OR<25","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783087","3360600","3829232","2","2","1","1","DRVR","False","False","1","19","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","001","WIDE TRN  ","007","TO WRONG  ","","","08","IMP-TURN","","","","","","","","","","","","","","","False"
"1783095","3360617","3829256","1","1","1","1","DRVR","False","False","1","18","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1783109","3360650","3829297","1","1","1","1","DRVR","False","False","2","37","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783118","3360667","3829318","1","1","1","1","DRVR","False","False","2","37","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","029","PED ROW   ","","","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1783119","3360668","3829320","1","1","1","1","DRVR","False","False","2","39","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","043","TOO CLOSE ","","","","","07","TOO-CLOS","","","","","","","","","","","","0","0","3","False"
"1783125","3360681","3829336","2","1","2","2","PSNG","False","False","2","67","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783125","3360681","3829335","1","1","1","1","DRVR","False","False","1","63","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783142","3360718","3829387","4","3","2","2","PSNG","False","False","2","05","","","","","4","INJC","4","CHILD     ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783142","3360718","3829388","5","3","3","2","PSNG","False","False","2","05","","","","","4","INJC","4","CHILD     ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783142","3360718","3829386","3","3","1","1","DRVR","False","False","2","29","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783150","3360731","3829404","1","1","1","1","DRVR","False","False","2","41","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","042","F/SLO MV  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1783150","3360732","3829405","2","2","1","1","DRVR","False","False","2","34","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783150","3360732","3829406","3","2","2","2","PSNG","False","False","2","12","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783152","3360735","3829412","1","1","1","1","DRVR","False","False","1","24","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1783161","3360749","3829428","1","1","1","1","DRVR","False","False","1","29","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","047","BASCRULE  ","","","01","TOO-FAST","","","","","","","","","","","","","","","False"
"1783180","3360782","3829471","2","1","2","2","PSNG","False","False","2","61","","","","","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783180","3360782","3829470","1","1","1","1","DRVR","False","False","1","75","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","028","NO ROW    ","008","ILLEG U   ","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1783189","3360799","3829491","1","1","1","1","DRVR","False","False","1","56","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","028","NO ROW    ","020","DIS SGNL  ","","","02","NO-YIELD","04","DIS SIG ","","","","","","","","","","","","","False"
"1783189","3360800","3829492","2","2","1","1","DRVR","False","False","2","44","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783197","3360817","3829513","2","2","1","1","DRVR","False","False","1","51","2","OTH-Y","4","N-RES","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1783214","3360850","3829553","2","2","1","1","DRVR","False","False","2","47","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1783224","3360867","3829576","2","2","1","1","DRVR","False","False","1","31","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783224","3360867","3829577","3","2","2","2","PSNG","False","False","2","23","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783225","3360868","3829578","1","1","1","1","DRVR","False","False","1","21","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783409","3361206","3830027","1","1","1","1","DRVR","False","False","1","59","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","045","IMP CHG   ","","","","","13","IMP LN C","","","","","","","","","","","86","0","0","3","False"
"1783423","3361231","3830056","1","1","1","1","DRVR","False","False","1","25","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1783427","3361240","3830065","2","2","1","1","DRVR","False","False","2","22","1","OR-Y ","1","OR<25","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783444","3361265","3830101","1","1","1","1","DRVR","False","False","2","30","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783446","3361270","3830107","2","2","1","1","DRVR","False","False","1","58","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1783449","3361274","3830111","2","2","1","1","DRVR","False","False","2","63","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783462","3361295","3830137","2","1","2","2","PSNG","False","False","2","17","","","","","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","9","9","9","False"
"1783462","3361295","3830136","1","1","1","1","DRVR","False","False","1","16","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","080","FAIL LN   ","083","OVRSTEER  ","081","OFF RD    ","10","OTHR-IMP","","","","","","","","","","","","9","9","9","False"
"1783464","3361299","3830141","2","2","1","1","DRVR","False","False","2","39","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783464","3361299","3830142","3","2","2","2","PSNG","False","False","1","17","","","","","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783468","3361304","3830150","1","1","1","1","DRVR","False","False","1","53","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","045","IMP CHG   ","","","","","13","IMP LN C","","","","","","","","","","","","","","","False"
"1783484","3361329","3830185","1","1","1","1","DRVR","False","False","2","67","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783488","3361338","3830196","2","2","1","1","DRVR","False","False","1","40","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783502","3361363","3830226","3","3","1","1","DRVR","False","False","2","35","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783507","3361372","3830240","3","2","2","2","PSNG","False","False","2","32","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783507","3361372","3830239","2","2","1","1","DRVR","False","False","1","37","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783520","3361397","3830272","5","2","4","2","PSNG","False","False","2","07","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783520","3361397","3830270","3","2","2","2","PSNG","False","False","2","09","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783520","3361397","3830269","2","2","1","1","DRVR","False","False","2","41","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783520","3361397","3830271","4","2","3","2","PSNG","False","False","2","07","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1783524","3361406","3830282","4","2","1","1","DRVR","False","False","2","40","2","OTH-Y","4","N-RES","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783538","3361431","3830312","1","1","1","1","DRVR","False","False","1","58","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","038","DISTRACT ","043","TOO CLOSE ","016","INATTENT  ","","","07","TOO-CLOS","27","INATTENT","","","","","","","","","","0","0","3","False"
"1783543","3361440","3830322","2","2","1","1","DRVR","False","False","1","37","1","OR-Y ","1","OR<25","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1783559","3361465","3830354","2","2","1","1","DRVR","False","False","1","61","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1783565","3361474","3830364","1","1","1","1","DRVR","False","False","2","19","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","1","","","","","","","","","000","NONE     ","020","DIS SGNL  ","","","","","04","DIS SIG ","","","","","","","","","","","","0","0","3","False"
"1783091","3360610","3829244","3","3","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
