"CRASH_ID","VHCL_ID","VHCL_CODED_SEQ_NO","VHCL_OWNSHP_CD","VHCL_OWNSHP_SHORT_DESC","VHCL_USE_CD","VHCL_USE_SHORT_DESC","VHCL_TYP_CD","VHCL_TYP_SHORT_DESC","EMRGCY_VHCL_USE_FLG","TRLR_QTY","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","VHCL_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","VHCL_CMPSS_DIR_TO_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","VHCL_CAUSE_1_CD","VHCL_CAUSE_1_SHORT_DESC","VHCL_CAUSE_2_CD","VHCL_CAUSE_2_SHORT_DESC","VHCL_CAUSE_3_CD","VHCL_CAUSE_3_SHORT_DESC","VHCL_EVNT_1_CD","VHCL_EVNT_1_SHORT_DESC","VHCL_EVNT_2_CD","VHCL_EVNT_2_SHORT_DESC","VHCL_EVNT_3_CD","VHCL_EVNT_3_SHORT_DESC","VHCL_SPEED_FLG","VHCL_HIT_RUN_FLG","VHCL_SFTY_EQUIP_USED_QTY","VHCL_SFTY_EQUIP_UNUSED_QTY","VHCL_SFTY_EQUIP_USE_UNKNWN_QTY","VHCL_OCCUP_CNT","STRIKG_VHCL_FLG"
"1886213","3549012","1","4","RENTL","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","043","GARDRAIL  ","079","DITCH     ","","","False","False","1","0","0","1","True"
"1886218","3549019","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","7","W ","3","E ","001","SKIDDED  ","00","NO CODE ","","","","","128","CURVE INV ","010","SUB OTRN  ","","","False","False","1","0","0","1","True"
"1886228","3549037","2","9","UNKN ","9","UNKN  ","99","UNKNOWN   ","False","0","6","STOP  ","1","N ","5","S ","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886241","3549062","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","0","UNK   ","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","0","0","1","1","True"
"1886250","3549080","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","1","N ","5","S ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1886254","3549087","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","3","TURN-L","1","N ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","4","0","0","4","True"
"1886266","3549105","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1886281","3549130","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","040","CURB      ","062","TREE      ","","","False","True","0","0","1","1","True"
"1886289","3549144","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886294","3549155","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886302","3549169","1","1","PRVTE","0","NONE  ","99","UNKNOWN   ","False","0","1","STRGHT","8","NW","4","SE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886315","3549194","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","040","CURB      ","055","TRF SGNL  ","","","False","False","1","0","0","1","False"
"1886325","3549212","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","2","0","0","2","True"
"1886328","3549219","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","2","2","False"
"1886339","3549237","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","True"
"1886352","3549262","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886361","3549280","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886365","3549287","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886375","3549305","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886388","3549330","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886395","3549344","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","128","CURVE INV ","062","TREE      ","053","POLE UTL  ","False","False","1","0","0","1","True"
"1886400","3549355","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1868500","3517674","1","1","PRVTE","0","NONE  ","05","TRUCK     ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","071","MAIN EQP  ","","","","","False","False","0","1","0","1","True"
"1868537","3517742","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","2","TURN-R","1","N ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1872165","3524187","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886122","3548851","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","046","BR RAIL   ","","","","","False","False","1","0","0","1","True"
"1886132","3548869","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","028","LOAD SHIFT","","","","","False","False","0","3","1","4","True"
"1886145","3548894","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","3","TURN-L","5","S ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886153","3548912","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886157","3548919","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886167","3548937","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","4","SE","8","NW","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886184","3548962","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886193","3548976","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886196","3548980","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886200","3548987","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","3","TURN-L","6","SW","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886208","3549001","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1886209","3549005","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1886224","3549030","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","1","0","0","1","True"
"1886232","3549044","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","25","TIREFAIL","","","","","120","WIRE BAR  ","029","TIREFAIL  ","","","True","False","1","0","0","1","True"
"1886237","3549055","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886245","3549069","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886259","3549094","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","1","N ","3","E ","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886270","3549112","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886275","3549119","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","101","OTHER OBJ ","","","","","False","False","1","0","0","1","True"
"1886285","3549137","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","0","0","1","1","False"
"1886298","3549162","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886307","3549180","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1886311","3549187","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","25","TIREFAIL","","","","","029","TIREFAIL  ","119","JERSEY BAR","010","SUB OTRN  ","False","False","1","0","1","2","True"
"1886321","3549205","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1886335","3549230","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886343","3549244","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886349","3549255","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886356","3549269","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886369","3549294","1","9","UNKN ","9","UNKN  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","True"
"1868551","3517769","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1870892","3521927","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","0","2","0","2","True"
"1870913","3521963","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","","","","","False","False","0","0","2","2","True"
"1886133","3548871","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1886136","3548878","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","3","E ","7","W ","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886140","3548885","1","3","PUBLC","1","POLCE ","01","PSNGR CAR ","False","","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886158","3548921","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886162","3548928","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","4","U-TURN","5","S ","5","S ","000","NONE     ","00","NO CODE ","","","","","119","JERSEY BAR","","","","","False","False","2","0","0","2","True"
"1886166","3548935","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","2","0","1","3","False"
"1886190","3548971","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","054","ST LIGHT  ","010","SUB OTRN  ","","","False","False","1","0","0","1","True"
"1886194","3548978","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","","","","","False","False","3","0","0","3","True"
"1886199","3548985","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","007","AVOIDING ","00","NO CODE ","","","","","079","DITCH     ","035","DEER ELK  ","","","False","False","2","0","0","2","True"
"1886219","3549021","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","3","TURN-L","7","W ","1","N ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","True","1","0","0","1","True"
"1886222","3549028","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","1","0","2","False"
"1886227","3549035","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","001","SKIDDED  ","00","NO CODE ","","","","","010","SUB OTRN  ","062","TREE      ","","","False","False","0","1","2","3","True"
"1886246","3549071","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886250","3549078","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886253","3549085","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886276","3549121","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886280","3549128","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","True"
"1886284","3549135","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886303","3549171","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1886306","3549178","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","2","0","3","False"
"1886310","3549185","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","088","OTHER    ","00","NO CODE ","","","","","","","","","","","True","False","1","0","0","1","True"
"1886326","3549214","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1886330","3549221","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","8","NW","4","SE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886334","3549228","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","True","False","1","2","0","3","True"
"1886338","3549235","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886353","3549264","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886357","3549271","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1886360","3549278","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1886379","3549314","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","0","0","1","1","False"
"1867508","3515926","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1870378","3521041","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","124","SLIPPERY  ","","","","","False","False","0","1","0","1","True"
"1870760","3521692","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","0","1","0","1","True"
"1872181","3524214","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","010","SUB OTRN  ","","","False","False","1","0","0","1","True"
