"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","SCNDRY_CRASH_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1836266","01955","2019-06-28 00:00:00","06","28","2019","6","16","4P ","20","Lane","","","","","02","R PR-ART","True","015","  ","MCKENZIE","1","0","MN","0","R","","001500100S00","44","11","1.620000000000000","-122","5","34.900000000000000","44.183783311976440","-122.093027795338780","","","","","","                            ","","","                            ","","","","0","54","55","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","079","DITCH     ","010","SUB OTRN  ","","","16","FATIGUE ","","","","","0","0","","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","126  ","OR 126    ","2","05 ","293_541","","False","2020-08-30 18:55:57","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1852110","06566","2019-07-22 00:00:00","07","22","2019","2","06","6A ","26","Multnomah","","","","","07","R MJ-COL","False","","","","","","","","","","","45","36","30.030000000000000","-122","51","51.210000000000000","45.608341532092070","-122.864226179028300","","","","","01818  ","NW OLD CORNELIUS PASS       ","","02235  ","NW SKYLINE BLVD             ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","04","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","5","NO RPT","","","","","","","02","NO-YIELD","03","PAS-STOP","","","","","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","1","02B","58_100670","","False","2020-12-06 18:16:31","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1857775","02705","2019-05-29 00:00:00","05","29","2019","4","11","11A","34","Washington","92","Hillsboro","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","31","50.410000000000000","-122","57","25.010000000000000","45.530669073584570","-122.956946374453410","","","","","00405  ","NE CORNELL RD               ","","05025  ","NE 25TH AVE                 ","","1","0","2","","","1","INTER   ","False","1","CROSS  ","False","False","False","","1","","","09","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_202507","","False","2021-01-05 18:11:20","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1836358","01467","2019-08-21 00:00:00","08","21","2019","4","18","6P ","09","Deschutes","","","","","07","R MJ-COL","False","","","","","","","","","","","43","45","53.610000000000000","-121","27","42.710000000000000","43.764891743037026","-121.461864963716730","","","","","HNTGN  ","HUNTINGTON RD               ","","04151  ","LAPINE STATE REC RD         ","","1","20","5","","","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","2","WET ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","053","POLE UTL  ","","","","","33","RECKLESS","10","OTHR-IMP","","","","","0","True","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","4","11 ","11_10014589","","False","2020-08-30 18:56:26","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","Y"
"1869182","00790","2019-07-26 00:00:00","07","26","2019","6","13","1P ","36","Yamhill","126","McMinnville","43","MCMINVL UA     ","14","U PR-ART","True","091","  ","PACIFIC HIGHWAY WEST","1","0","MN","0","R","","009100100S00","45","13","19.690000000000000","-123","11","45.810000000000000","45.222136512958860","-123.196057159053350","","","","","01901  ","PACIFIC HY 99W              ","","08019  ","19TH ST                     ","","1","","2","36.84","35","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","05","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","07","TOO-CLOS","","","","","0","","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","OR","99W  ","OR 99W    ","2","03 ","293_3496","","False","2021-03-04 19:28:08","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1840795","00515","2019-07-04 00:00:00","07","04","2019","5","12","12P","30","Umatilla","218","Umatilla","33","HERMSTON UA    ","18","U MN-COL","False","","","","","","","","","","","45","54","46.750000000000000","-119","15","56.630000000000000","45.912984727782290","-119.265731534677980","","","","","00109  ","BEACH ACCESS RD             ","","00406  ","COLUMBIA RIVER HY           ","","1","150","1","","45","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","07","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","3","CITY  ","","","","","","","07","TOO-CLOS","20","IMP PKNG","","","0","0","0","False","False","False","False","False","4","5,001 to 10,000","3","URBAN CITY STREET ","","","","5","12 ","40_30000837","","False","2021-04-14 09:10:51","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1864161","01731","2019-09-30 00:00:00","09","30","2019","2","20","8P ","09","Deschutes","19","Bend","9","BEND UA        ","16","U MN-ART","False","","","","","","","","","","","44","3","4.870000000000000","-121","16","26.960000000000000","44.051353521050250","-121.274156244884300","","","","","00202  ","BEAR CREEK RD               ","","00656  ","SE AIRSTRIP DR              ","","1","50","3","","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","06","C","S-STRGHT  ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","07","TOO-CLOS","","","0","","","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","4","10 ","11_10007455","","False","2021-02-05 18:54:14","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1847181","02736","2019-09-06 00:00:00","09","06","2019","6","17","5P ","20","Lane","","","","","07","R MJ-COL","False","","","","","","","","","","","43","54","36.350000000000000","-123","15","2.470000000000000","43.910096886769070","-123.250686440138420","","","","","125000 ","LORANE HWY                  ","","798900 ","TERRITORIAL HY              ","","1","0","9","14.17","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","01","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","1","STATE ","","","","","","","02","NO-YIELD","","","","","0","0","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","2","05 ","277_55388","","False","2020-11-02 07:26:51","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1853169","10159","2019-10-31 00:00:00","10","31","2019","5","15","3P ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","29","22.680000000000000","-122","32","19.180000000000000","45.489632537910126","-122.538660741431270","","","","","01055  ","SE HOLGATE BLVD             ","","05122  ","SE 122ND AVE                ","","1","200","7","","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","08","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","095","BUS STPSGN","True","3","CITY  ","","","","","","","29","F AVOID ","","","","","","","0","False","False","False","False","True","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02C","58_182928","","False","2020-12-12 18:21:10","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1863179","02204","2019-06-03 00:00:00","06","03","2019","2","18","6P ","24","Marion","","","67","SALEM-KZ UA    ","16","U MN-ART","False","","","","","","","","","","","44","55","40.820000000000000","-122","58","19.320000000000000","44.928005982449780","-122.972032717009250","","","","","00022  ","STATE ST                    ","","","                            ","","","","0","0.74","","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","040","CURB      ","121","FENCE     ","","","17","ILLNESS ","","","","","0","0","","False","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","2","03 ","53_10009501","","False","2021-02-02 21:18:07","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1847504","04596","2019-11-17 00:00:00","11","17","2019","1","18","6P ","24","Marion","184","Salem","67","SALEM-KZ UA    ","14","U PR-ART","True","","","","","","","","","","","44","56","55.560000000000000","-123","0","43.520000000000000","44.948765539651090","-123.012089666054630","","","","","01520  ","MARKET ST NE                ","","08018  ","18TH ST NE                  ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","H","O-1 L-TURN","6","TURN    ","4","INJ","2","CLD ","1","DRY ","3","DARK","004","STOP SIGN ","True","3","CITY  ","","","","","","","02","NO-YIELD","","","","","0","0","0","True","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","03 ","53_10002979","","False","2020-11-04 16:40:25","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1833564","01475","2019-04-20 00:00:00","04","20","2019","7","18","6P ","24","Marion","","","","","06","R MN-ART","False","051","  ","WILSONVILLE-HUBBARD","1","0","MN","0","R","","005100100S00","45","15","32.730000000000000","-122","46","10.130000000000000","45.259091073318780","-122.769480297312070","","","","","","                            ","","","                            ","","","","0","1.51","55","3","STRGHT  ","False","","","True","False","False","2","","0","NONE ","04","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","551  ","OR 551    ","2","03 ","293_10567","","False","2020-08-11 21:01:14","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
