"CRASH_ID","VHCL_ID","VHCL_CODED_SEQ_NO","VHCL_OWNSHP_CD","VHCL_OWNSHP_SHORT_DESC","VHCL_USE_CD","VHCL_USE_SHORT_DESC","VHCL_TYP_CD","VHCL_TYP_SHORT_DESC","EMRGCY_VHCL_USE_FLG","TRLR_QTY","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","VHCL_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","VHCL_CMPSS_DIR_TO_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","VHCL_CAUSE_1_CD","VHCL_CAUSE_1_SHORT_DESC","VHCL_CAUSE_2_CD","VHCL_CAUSE_2_SHORT_DESC","VHCL_CAUSE_3_CD","VHCL_CAUSE_3_SHORT_DESC","VHCL_EVNT_1_CD","VHCL_EVNT_1_SHORT_DESC","VHCL_EVNT_2_CD","VHCL_EVNT_2_SHORT_DESC","VHCL_EVNT_3_CD","VHCL_EVNT_3_SHORT_DESC","VHCL_SPEED_FLG","VHCL_HIT_RUN_FLG","VHCL_SFTY_EQUIP_USED_QTY","VHCL_SFTY_EQUIP_UNUSED_QTY","VHCL_SFTY_EQUIP_USE_UNKNWN_QTY","VHCL_OCCUP_CNT","STRIKG_VHCL_FLG"
"1836959","3459531","2","1","PRVTE","0","NONE  ","05","TRUCK     ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1836964","3459540","1","0","N/A  ","0","NONE  ","04","SEMI TOW  ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1836978","3459565","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1836983","3459574","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1836997","3459599","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1837001","3459608","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1837014","3459633","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1837018","3459642","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1837030","3459667","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","129","HILL INV  ","","","","","False","False","1","0","0","1","False"
"1837034","3459676","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","1","N ","5","S ","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1837046","3459701","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","True"
"1837052","3459710","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1837065","3459735","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","8","NW","4","SE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1837068","3459740","1","0","N/A  ","0","NONE  ","04","SEMI TOW  ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1837081","3459765","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1837086","3459774","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1837098","3459799","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1837103","3459808","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","0","1","0","1","False"
"1837117","3459833","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","6","STOP  ","2","NE","6","SW","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1837122","3459842","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","0","0","1","1","False"
"1837135","3459867","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1837139","3459876","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","1","2","False"
"1837153","3459901","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","5","S ","7","W ","006","SLOW DN  ","00","NO CODE ","","","","","124","SLIPPERY  ","057","STOPSIGN  ","","","False","False","1","0","0","1","True"
"1837158","3459910","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1837171","3459935","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1837176","3459944","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1837190","3459969","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1837194","3459974","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1837205","3459999","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1837210","3460008","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","6","SW","2","NE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1837224","3460033","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","8","NW","3","E ","000","NONE     ","00","NO CODE ","","","","","087","FIRE/EXP  ","","","","","False","False","1","0","0","1","False"
"1837245","3460067","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","1","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","020","JACKNIFE  ","010","SUB OTRN  ","079","DITCH     ","False","False","3","0","0","3","True"
"1837250","3460076","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1837262","3460101","1","3","PUBLC","1","POLCE ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","129","HILL INV  ","","","False","False","1","0","0","1","True"
"1837267","3460110","2","9","UNKN ","0","NONE  ","99","UNKNOWN   ","False","","0","UNK   ","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1860807","3504055","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1860812","3504064","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","7","PRKD-P","5","S ","1","N ","008","PAR PARK ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1860827","3504089","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1860832","3504098","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1860846","3504123","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1860851","3504132","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","7","PRKD-P","5","S ","1","N ","008","PAR PARK ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1860865","3504157","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","1","0","1","True"
"1860867","3504162","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","3","TURN-L","3","E ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1860881","3504187","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","087","FIRE/EXP  ","","","","","False","False","2","0","0","2","True"
"1860885","3504196","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","6","STOP  ","6","SW","2","NE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1860899","3504221","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1860904","3504230","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1860917","3504255","1","0","N/A  ","0","NONE  ","08","OTH BUS   ","False","9","2","TURN-R","5","S ","3","E ","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1860921","3504264","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1860934","3504289","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1860939","3504298","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1860952","3504323","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1860958","3504332","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1860971","3504357","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1860975","3504362","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1860977","3504366","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1860993","3504391","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1860995","3504396","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","9","PARKNG","7","W ","3","E ","008","PAR PARK ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1861009","3504421","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1861015","3504430","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1861030","3504455","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","3","TURN-L","5","S ","7","W ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1861035","3504464","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1861048","3504489","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1861052","3504498","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1861065","3504523","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1861070","3504532","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1861083","3504557","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1861088","3504566","2","0","N/A  ","0","NONE  ","07","SCHL BUS  ","False","9","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1861103","3504591","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1861106","3504596","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","2","TURN-R","7","W ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1861108","3504600","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1861122","3504625","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1861124","3504630","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1848463","3481693","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1848468","3481702","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1848482","3481727","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1848486","3481736","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","4","SE","8","NW","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1848499","3481761","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","052","MERGING  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1848502","3481770","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1848512","3481795","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1848517","3481804","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","3","TURN-L","4","SE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1848532","3481829","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","True"
"1848534","3481834","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1848550","3481859","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","4","0","0","4","True"
"1848555","3481868","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1848568","3481893","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1848572","3481902","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","3","E ","7","W ","007","AVOIDING ","00","NO CODE ","","","","","062","TREE      ","035","DEER ELK  ","","","False","False","3","0","0","3","True"
"1860804","3504051","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1860814","3504068","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1860824","3504085","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
