"CRASH_ID","VHCL_ID","PARTIC_ID","PARTIC_DSPLY_SEQ_NO","VHCL_CODED_SEQ_NO","PARTIC_VHCL_SEQ_NO","PARTIC_TYP_CD","PARTIC_TYP_SHORT_DESC","PARTIC_HIT_RUN_FLG","PUB_EMPL_FLG","SEX_CD","AGE_VAL","DRVR_LIC_STAT_CD","DRVR_LIC_STAT_SHORT_DESC","DRVR_RES_STAT_CD","DRVR_RES_SHORT_DESC","INJ_SVRTY_CD","INJ_SVRTY_SHORT_DESC","SFTY_EQUIP_USE_CD","SFTY_EQUIP_USE_SHORT_DESC","AIRBAG_DEPLOY_IND","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","PARTIC_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","PARTIC_CMPSS_DIR_TO_SHORT_DESC","NON_MOTRST_LOC_CD","NON_MOTRST_LOC_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","PARTIC_ERR_1_CD","PARTIC_ERR_1_SHORT_DESC","PARTIC_ERR_2_CD","PARTIC_ERR_2_SHORT_DESC","PARTIC_ERR_3_CD","PARTIC_ERR_3_SHORT_DESC","PARTIC_CAUSE_1_CD","PARTIC_CAUSE_1_SHORT_DESC","PARTIC_CAUSE_2_CD","PARTIC_CAUSE_2_SHORT_DESC","PARTIC_CAUSE_3_CD","PARTIC_CAUSE_3_SHORT_DESC","PARTIC_EVNT_1_CD","PARTIC_EVNT_1_SHORT_DESC","PARTIC_EVNT_2_CD","PARTIC_EVNT_2_SHORT_DESC","PARTIC_EVNT_3_CD","PARTIC_EVNT_3_SHORT_DESC","BAC_VAL","ALCHL_USE_RPT_IND","DRUG_USE_RPT_IND","MJ_USE_RPT_IND","STRIKG_PARTIC_FLG"
"1829708","3445798","3924902","2","2","1","1","DRVR","False","False","1","34","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1829884","3446133","3925287","1","1","1","1","DRVR","False","False","2","17","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","1","","","","","","","","","017","LOSTCTRL ","043","TOO CLOSE ","026","REAR-END  ","","","07","TOO-CLOS","29","F AVOID ","","","","","","","","","","","","","False"
"1829884","3446133","3925289","3","1","3","2","PSNG","False","False","2","15","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1829923","3446219","3925389","2","2","1","1","DRVR","False","False","1","33","2","OTH-Y","4","N-RES","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1829953","3446283","3925474","2","2","1","1","DRVR","False","False","1","78","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1826086","3439081","3916599","2","2","1","1","DRVR","False","False","1","67","1","OR-Y ","1","OR<25","2","INJA","2","BELT      ","1","","","","","","","","","000","NONE     ","028","NO ROW    ","004","L IN TRF  ","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1826115","3439131","3916663","1","1","1","1","DRVR","False","False","2","18","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","017","LOSTCTRL ","047","BASCRULE  ","081","OFF RD    ","","","01","TOO-FAST","","","","","","","","","","","","0","0","3","False"
"1849018","3482752","3968773","1","1","1","1","DRVR","False","False","1","50","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","0","0","3","False"
"1849143","3483002","3969060","1","1","1","1","DRVR","False","False","1","51","1","OR-Y ","2","OR>25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","0","0","3","False"
"1849186","3483087","3969158","3","1","3","2","PSNG","False","False","2","03","","","","","4","INJC","4","CHILD     ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1842564","3470433","3953969","1","1","1","1","DRVR","False","False","1","26","3","SUSP ","1","OR<25","4","INJC","9","UNK       ","","","","","","","","","","025","FATIGUE  ","052","CARELESS  ","","","","","32","CARELESS","16","FATIGUE ","29","F AVOID ","","","","","","","86","0","0","3","False"
"1842688","3470684","3954267","3","2","2","2","PSNG","False","False","2","13","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1842714","3470734","3954333","1","1","1","1","DRVR","False","False","2","50","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1842796","3470883","3954518","1","1","1","1","DRVR","False","False","1","53","2","OTH-Y","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1829470","3445321","3924311","1","1","1","1","DRVR","False","False","1","49","2","OTH-Y","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","028","ILLNESS  ","081","OFF RD    ","","","","","33","RECKLESS","17","ILLNESS ","","","","","","","","","","","","","False"
"1836037","3457803","3939151","1","1","1","1","DRVR","False","False","1","62","1","OR-Y ","2","OR>25","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1836037","3457803","3939152","2","1","2","2","PSNG","False","False","2","47","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1836097","3457910","3939270","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1836151","3457996","3939369","1","1","1","1","DRVR","False","False","2","73","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","1","","","","","","","","","017","LOSTCTRL ","081","OFF RD    ","","","","","10","OTHR-IMP","","","","","092","PHANTOM   ","","","","","86","0","0","3","False"
"1836202","3458089","3939487","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1836295","3458271","3939687","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1836371","3458421","3939870","2","2","1","1","DRVR","False","False","1","70","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1807898","3407392","3885739","1","1","1","1","DRVR","False","False","1","29","2","OTH-Y","1","OR<25","1","KILL","6","HELM      ","","","","","","","","","","000","NONE     ","047","BASCRULE  ","","","","","01","TOO-FAST","","","","","001","FEL/JUMP  ","","","","","","","","","False"
"1808184","3407910","3886258","2","2","1","1","DRVR","False","False","2","74","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1810541","3412029","3890283","2","1","2","2","PSNG","False","False","2","03","","","","","4","INJC","3","I-CHLD    ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","001","FEL/JUMP  ","","","","","","","","","False"
"1810541","3412029","3890284","3","1","3","2","PSNG","False","False","1","01","","","","","1","KILL","3","I-CHLD    ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","001","FEL/JUMP  ","","","","","","","","","False"
"1849043","3482803","3968832","2","2","1","1","DRVR","False","False","1","58","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1849071","3482864","3968899","1","1","1","1","DRVR","False","False","2","46","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1849153","3483021","3969082","1","1","1","1","DRVR","False","False","1","67","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1849243","3483196","3969286","1","1","1","1","DRVR","False","False","2","17","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","038","DISTRACT ","016","INATTENT  ","080","FAIL LN   ","030","PAS CURV  ","10","OTHR-IMP","","","","","093","CELL PHONE","","","","","","0","0","3","False"
"1849249","3483207","3969300","1","1","1","1","DRVR","False","False","1","42","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1826059","3439033","3916538","1","1","1","1","DRVR","False","False","2","24","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1826126","3439151","3916688","1","1","1","1","DRVR","False","False","1","60","1","OR-Y ","1","OR<25","2","INJA","2","BELT      ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","86","0","0","3","False"
"1826219","3439301","3916874","1","1","1","1","DRVR","False","False","2","44","1","OR-Y ","1","OR<25","2","INJA","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1856161","3495839","3983590","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1856197","3495907","3983658","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1856325","3496125","3983875","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1856389","3496243","3983990","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1829485","3445353","3924351","2","2","1","1","DRVR","False","False","1","67","2","OTH-Y","4","N-RES","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1829485","3445353","3924353","4","2","3","2","PSNG","False","False","2","18","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1864542","3510772","3998053","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1864584","3510847","3998123","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1836129","3457960","3939327","1","1","1","1","DRVR","False","False","1","30","1","OR-Y ","2","OR>25","4","INJC","2","BELT      ","1","","","","","","","","","017","LOSTCTRL ","079","F NEG CURV","080","FAIL LN   ","","","27","INATTENT","","","","","","","","","","","86","0","0","3","False"
"1836162","3458014","3939393","1","1","1","1","DRVR","False","False","1","22","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1836253","3458189","3939593","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1836354","3458389","3939829","3","2","2","2","PSNG","False","False","2","24","","","","","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1856110","3495757","3983513","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1829666","3445710","3924789","1","1","1","1","DRVR","False","False","1","72","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1829903","3446178","3925340","3","3","1","1","DRVR","False","False","2","30","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1829936","3446246","3925423","2","2","1","1","DRVR","False","False","1","28","1","OR-Y ","2","OR>25","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1826109","3439119","3916650","2","2","1","1","DRVR","False","False","2","33","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1826139","3439176","3916716","3","3","1","1","DRVR","False","False","1","50","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1826150","3439201","3916750","3","2","2","2","PSNG","False","False","2","32","","","","","3","INJB","1","I-BELT    ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1812858","3416048","3894252","1","1","1","1","DRVR","False","False","1","35","3","SUSP ","1","OR<25","1","KILL","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1848991","3482703","3968707","1","1","1","1","DRVR","False","False","1","24","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","047","BASCRULE  ","026","REAR-END  ","","","01","TOO-FAST","29","F AVOID ","","","","","","","","","","0","0","3","False"
"1849135","3482989","3969043","2","2","1","1","DRVR","False","False","2","19","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","097","UNA DIS TC","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1849230","3483171","3969258","1","1","1","1","DRVR","False","False","2","20","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","9","","","","","","","","","000","NONE     ","042","F/SLO MV  ","","","","","07","TOO-CLOS","","","","","","","","","","","","","","","False"
"1842790","3470871","3954503","1","1","1","1","DRVR","False","False","1","20","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1842866","3471007","3954669","1","1","1","1","DRVR","False","False","1","29","3","SUSP ","4","N-RES","3","INJB","0","NONE      ","0","","","","","","","","","017","LOSTCTRL ","073","ELUDING   ","051","RECKLESS  ","047","BASCRULE  ","33","RECKLESS","01","TOO-FAST","","","","","","","","","87","","1","","False"
"1864624","3510915","3998189","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1864768","3511158","3998423","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1864899","3511383","3998640","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1836368","3458414","3939863","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1842845","3470969","3954620","4","2","2","2","PSNG","False","False","2","17","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1829678","3445734","3924823","2","2","1","1","DRVR","False","False","1","20","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","022","PREV COL ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1826058","3439031","3916537","1","1","1","1","DRVR","False","False","1","24","1","OR-Y ","1","OR<25","2","INJA","2","BELT      ","1","","","","","","","","","000","NONE     ","081","OFF RD    ","051","RECKLESS  ","","","33","RECKLESS","","","","","","","","","","","","","1","","False"
"1806894","3405622","3884011","3","2","2","2","PSNG","False","False","1","18","","","","","1","KILL","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","00","0","1","0","False"
"1807946","3407479","3885826","3","3","1","1","DRVR","False","False","2","23","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","043","TOO CLOSE ","","","","","07","TOO-CLOS","","","","","","","","","","","","0","0","3","False"
"1809537","3410301","3888600","1","1","1","1","DRVR","False","False","2","48","1","OR-Y ","1","OR<25","1","KILL","0","NONE      ","1","","","","","","","","","000","NONE     ","047","BASCRULE  ","081","OFF RD    ","","","01","TOO-FAST","","","","","","","","","","","23","9","9","2","False"
"1836044","3457815","3939165","1","1","1","1","DRVR","False","False","2","57","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","088","OTHER    ","080","FAIL LN   ","081","OFF RD    ","","","10","OTHR-IMP","","","","","","","","","","","","0","0","3","False"
"1836260","3458202","3939608","1","1","1","1","DRVR","False","False","1","19","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","130","CURVE HID ","","","","","","0","0","3","False"
"1836285","3458252","3939665","3","2","2","2","PSNG","False","False","2","66","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1836369","3458416","3939865","2","2","1","1","DRVR","False","False","1","48","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1836390","3458452","3939906","1","1","1","1","DRVR","False","False","1","21","9","UNK  ","4","N-RES","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1836536","3458752","3940242","1","1","1","1","DRVR","False","False","1","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1842638","3470583","3954148","2","2","1","1","DRVR","False","False","2","41","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1842663","3470633","3954212","1","1","1","1","DRVR","False","False","1","61","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","044","STRDL LN  ","","","","","05","LEFT-CTR","","","","","","","","","","","86","0","0","3","False"
"1842706","3470719","3954312","3","2","1","1","DRVR","False","False","1","17","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1842734","3470769","3954382","1","1","1","1","DRVR","False","False","1","16","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","045","IMP CHG   ","","","","","26","PHANTOM ","13","IMP LN C","","","092","PHANTOM   ","","","","","86","0","0","3","False"
"1842762","3470820","3954439","1","1","1","1","DRVR","False","False","2","35","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","026","SUN      ","026","REAR-END  ","","","","","29","F AVOID ","40","VIEW OBS","","","","","","","","","","0","0","3","False"
"1829945","3446269","3925459","2","2","1","1","DRVR","False","False","2","44","2","OTH-Y","4","N-RES","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1830074","3446519","3925759","3","2","2","2","PSNG","False","False","2","10","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1830129","3446633","3925895","2","2","1","1","DRVR","False","False","1","18","1","OR-Y ","1","OR<25","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1830146","3446669","3925938","1","1","1","1","DRVR","False","False","2","40","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","3","False"
"1830277","3446934","3926238","2","2","1","1","DRVR","False","False","2","31","2","OTH-Y","4","N-RES","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1864612","3510895","3998168","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1864672","3510996","3998266","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","3","False"
"1829662","3445703","3924780","2","2","1","1","DRVR","False","False","2","52","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
