"CRASH_ID","VHCL_ID","VHCL_CODED_SEQ_NO","VHCL_OWNSHP_CD","VHCL_OWNSHP_SHORT_DESC","VHCL_USE_CD","VHCL_USE_SHORT_DESC","VHCL_TYP_CD","VHCL_TYP_SHORT_DESC","EMRGCY_VHCL_USE_FLG","TRLR_QTY","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","VHCL_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","VHCL_CMPSS_DIR_TO_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","VHCL_CAUSE_1_CD","VHCL_CAUSE_1_SHORT_DESC","VHCL_CAUSE_2_CD","VHCL_CAUSE_2_SHORT_DESC","VHCL_CAUSE_3_CD","VHCL_CAUSE_3_SHORT_DESC","VHCL_EVNT_1_CD","VHCL_EVNT_1_SHORT_DESC","VHCL_EVNT_2_CD","VHCL_EVNT_2_SHORT_DESC","VHCL_EVNT_3_CD","VHCL_EVNT_3_SHORT_DESC","VHCL_SPEED_FLG","VHCL_HIT_RUN_FLG","VHCL_SFTY_EQUIP_USED_QTY","VHCL_SFTY_EQUIP_UNUSED_QTY","VHCL_SFTY_EQUIP_USE_UNKNWN_QTY","VHCL_OCCUP_CNT","STRIKG_VHCL_FLG"
"1933697","3633908","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","128","CURVE INV ","","","True","False","0","1","0","1","True"
"1933716","3633938","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","072","OTHER WALL","","","","","False","False","1","0","0","1","True"
"1933717","3633939","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","","","","","False","False","0","1","0","1","True"
"1933718","3633940","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","046","BR RAIL   ","086","IMMERSED  ","","","False","False","0","1","0","1","True"
"1933723","3633949","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","001","SKIDDED  ","00","NO CODE ","","","","","073","IRRGL PVMT","053","POLE UTL  ","","","False","False","0","0","1","1","True"
"1933730","3633963","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","1","N ","5","S ","001","SKIDDED  ","00","NO CODE ","","","","","060","MARKER    ","085","WIND GUST ","","","False","False","0","0","1","1","True"
"1933738","3633977","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","True"
"1933747","3633991","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","1","1","0","2","True"
"1933755","3634005","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","","","","","False","False","0","1","0","1","True"
"1934623","3635636","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","True"
"1934624","3635637","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","","","","","False","False","0","1","0","1","True"
"1934625","3635638","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","2","2","True"
"1934626","3635639","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","031","PASSING  ","00","NO CODE ","","","","","053","POLE UTL  ","087","FIRE/EXP  ","","","True","False","0","1","0","1","True"
"1935164","3636650","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","088","OTHER    ","00","NO CODE ","","","","","128","CURVE INV ","129","HILL INV  ","010","SUB OTRN  ","False","False","0","4","0","4","True"
"1935211","3636736","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","1","1","STRGHT","3","E ","7","W ","088","OTHER    ","00","NO CODE ","","","","","125","SHLDR     ","010","SUB OTRN  ","","","False","False","0","2","0","2","True"
"1935605","3637497","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","","","","","False","False","1","0","0","1","True"
"1935625","3637534","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","5","S ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","True"
"1935643","3637571","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1942213","3649354","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","1","0","0","1","True"
"1942234","3649389","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","087","FIRE/EXP  ","","","","","False","False","0","0","1","1","True"
"1942234","3649390","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","087","FIRE/EXP  ","","","","","False","False","1","0","0","1","False"
"1942278","3649465","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","121","FENCE     ","091","BUILDING  ","","","True","False","1","0","0","1","True"
"1942532","3649889","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","True","False","1","0","0","1","True"
"1942532","3649890","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","1","0","0","1","False"
"1942550","3649920","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","1","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1942550","3649921","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1942647","3650088","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1942663","3650112","1","1","PRVTE","0","NONE  ","05","TRUCK     ","False","0","2","TURN-R","8","NW","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","1","0","1","True"
"1942716","3650202","1","4","RENTL","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","010","SUB OTRN  ","","","False","False","0","1","0","1","True"
"1942720","3650207","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","5","S ","1","N ","001","SKIDDED  ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","1","0","0","1","True"
"1942720","3650208","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1942727","3650220","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","129","HILL INV  ","","","","","False","False","1","0","0","1","True"
"1942768","3650284","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","True","False","1","0","0","1","True"
"1942768","3650285","2","1","PRVTE","0","NONE  ","05","TRUCK     ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1942838","3650394","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","010","SUB OTRN  ","086","IMMERSED  ","False","False","1","0","0","1","True"
"1942856","3650423","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","8","NW","4","SE","000","NONE     ","00","NO CODE ","","","","","040","CURB      ","","","","","False","False","0","1","0","1","True"
"1942856","3650424","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","040","CURB      ","052","POLE UNK  ","","","False","False","1","0","0","1","False"
"1942918","3650526","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1942918","3650527","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","2","4","False"
"1942943","3650555","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","070","OTH EQP   ","087","FIRE/EXP  ","","","True","False","2","0","1","3","True"
"1942956","3650573","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","079","DITCH     ","010","SUB OTRN  ","False","False","1","0","1","2","True"
"1943050","3650714","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","129","HILL INV  ","","","","","False","False","0","1","0","1","True"
"1943050","3650715","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","129","HILL INV  ","","","","","False","False","1","0","0","1","False"
"1943078","3650760","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","8","NW","4","SE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1943137","3650850","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1943137","3650851","2","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","1","0","0","1","False"
"1943146","3650865","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","","","","","False","False","1","0","0","1","True"
"1943161","3650889","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","087","FIRE/EXP  ","","","","","False","False","1","0","0","1","True"
"1943161","3650890","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","1","5","BACK  ","5","S ","7","W ","019","ENTR DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1943233","3651007","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","079","DITCH     ","","","False","False","0","1","0","1","True"
"1943257","3651048","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","062","TREE      ","","","False","False","0","1","0","1","True"
"1943353","3651205","1","9","UNKN ","0","NONE  ","09","MTRCYCLE  ","False","","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","1","0","0","1","True"
"1943369","3651232","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","True","True","0","1","0","1","True"
"1943386","3651258","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","062","TREE      ","010","SUB OTRN  ","129","HILL INV  ","False","False","0","1","0","1","True"
"1943478","3651403","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","2","2","True"
"1943478","3651404","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1943498","3651438","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","0","UN","0","UN","001","SKIDDED  ","00","NO CODE ","","","","","079","DITCH     ","121","FENCE     ","010","SUB OTRN  ","False","False","1","0","0","1","True"
"1943512","3651462","1","9","UNKN ","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","070","OTH EQP   ","","","True","False","1","0","1","2","True"
"1943599","3651612","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","000","NONE     ","21","DEF STER","","","","","091","BUILDING  ","","","","","False","False","0","1","0","1","True"
"1943621","3651649","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","053","POLE UTL  ","070","OTH EQP   ","True","False","0","1","0","1","True"
"1943621","3651650","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","3","E ","7","W ","032","PRKOFFRD ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1943621","3651651","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","3","E ","7","W ","032","PRKOFFRD ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1943621","3651652","4","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","3","E ","7","W ","032","PRKOFFRD ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1943621","3651653","5","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","3","E ","7","W ","032","PRKOFFRD ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1943636","3651676","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","121","FENCE     ","079","DITCH     ","062","TREE      ","False","False","0","0","1","1","True"
"1943687","3651760","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","040","CURB      ","010","SUB OTRN  ","087","FIRE/EXP  ","True","False","1","0","0","1","True"
"1943697","3651777","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1943697","3651778","2","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","1","0","0","1","False"
"1943750","3651867","1","4","RENTL","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","121","FENCE     ","010","SUB OTRN  ","False","False","0","0","1","1","True"
"1943754","3651872","1","9","UNKN ","0","NONE  ","09","MTRCYCLE  ","False","","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","043","GARDRAIL  ","","","","","False","False","1","0","0","1","True"
"1943844","3652015","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","126","BOULDER   ","087","FIRE/EXP  ","","","False","False","0","0","1","1","True"
"1943848","3652022","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","010","SUB OTRN  ","","","False","False","1","0","0","1","True"
"1943901","3652107","1","9","UNKN ","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","054","ST LIGHT  ","062","TREE      ","087","FIRE/EXP  ","False","False","1","0","1","2","True"
"1943916","3652128","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","0","UN","0","UN","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","010","SUB OTRN  ","062","TREE      ","False","False","1","0","0","1","True"
"1943934","3652157","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","052","POLE UNK  ","010","SUB OTRN  ","","","False","False","0","1","0","1","True"
"1943945","3652175","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1944070","3652390","1","9","UNKN ","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","044","BARRIER   ","","","False","False","0","0","2","2","True"
"1944081","3652409","1","1","PRVTE","0","NONE  ","05","TRUCK     ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1944081","3652410","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1944096","3652433","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1944096","3652434","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1944200","3652602","1","1","PRVTE","0","NONE  ","06","MOPED     ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","046","BR RAIL   ","","","","","False","False","1","0","0","1","True"
