"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","SCNDRY_CRASH_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1933738","99999","2022-02-16 00:00:00","02","16","2022","4","01","1A ","06","Coos","40","Coquille","","","07","R MJ-COL","False","","","","","","","","","","","43","11","11.430000000000000","-124","11","50.150000000000000","43.186508424485520","-124.197264084273610","","","","","00402  ","CENTRAL BLVD                ","","01001  ","HEMLOCK ST                  ","","1","50","2","","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","06","3","PED       ","0","PED     ","2","FAT","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","3","CITY  ","","","","","","","18","IN RDWY ","19","NT VISBL","","","0","0","0","True","False","False","False","True","3","2,501 to 5,000","7","RURAL CITY STREET ","","","","3","07 ","41_6000358","","False","2024-04-09 16:43:10","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","N"
"1933747","00982","2022-02-16 00:00:00","02","16","2022","4","09","9A ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","31","34.980000000000000","-122","34","24.900000000000000","45.526383624462120","-122.573582599979880","","","","","00922  ","NE GLISAN ST                ","","05087  ","NE 87TH AVE                 ","","1","40","3","","30","3","STRGHT  ","False","","","True","False","False","4","","0","NONE ","05","&","OVERTURN  ","8","NCOL    ","2","FAT","2","CLD ","2","WET ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","010","SUB OTRN  ","001","FEL/JUMP  ","","","01","TOO-FAST","","","","","0","0","0","False","False","False","True","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_199443","","False","2024-04-09 18:27:16","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","0","0","1","0","0","0","0","0","N"
"1933755","00035","2022-02-23 00:00:00","02","23","2022","4","07","7A ","02","Benton","","","","","07","R MJ-COL","False","","","","","","","","","","","44","30","40.330000000000000","-123","21","40.230000000000000","44.511201518748834","-123.361175919241960","","","","","26250A ","FERN RD                     ","","","                            ","","","","0","2.26","","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","2","FAT","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","062","TREE      ","","","","","10","OTHR-IMP","","","","","0","0","0","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","2","04 ","9_3942","","False","2023-06-22 08:20:17","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","Y"
"1934623","01384","2022-02-25 00:00:00","02","25","2022","6","18","6P ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","28","34.940000000000000","-122","32","47.230000000000000","45.476370884377130","-122.546453132328440","","","","","00824  ","SE FOSTER RD                ","","05111  ","SE 111TH AVE                ","","1","726","3","","","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","08","3","PED       ","0","PED     ","2","FAT","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","3","CITY  ","","","","","","","18","IN RDWY ","19","NT VISBL","28","NM INATT","0","0","","True","False","False","False","True","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02C","58_194396","","False","2024-04-09 18:27:18","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","N"
"1934624","00210","2022-03-03 00:00:00","03","03","2022","5","19","7P ","03","Clackamas","","","","","06","R MN-ART","False","","","","","","","","","","","45","19","23.480000000000000","-122","23","46.630000000000000","45.323189051335140","-122.396287485737940","","","","","22772  ","S SPRINGWATER RD-22228      ","","","                            ","","","","0","7.47","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","07","8","FIX OBJ   ","9","FIX     ","2","FAT","2","CLD ","2","WET ","3","DARK","099","UNKNOWN   ","True","2","COUNTY","062","TREE      ","","","","","01","TOO-FAST","","","","","","","","True","True","False","True","False","","","6","RURAL COUNTY ROAD","","","","1","02C","58_317311","","False","2022-11-29 07:38:08","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","1","0","Y"
"1934625","00248","2022-03-03 00:00:00","03","03","2022","5","00","12A","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","30","19.340000000000000","-122","35","44.650000000000000","45.505372539224710","-122.595737368269580","","","","","00614  ","SE DIVISION ST              ","","05066  ","SE 66TH AVE                 ","","1","25","7","","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","00","3","PED       ","0","PED     ","2","FAT","3","RAIN","2","WET ","2","DLIT","099","UNKNOWN   ","True","3","CITY  ","","","","","","","18","IN RDWY ","19","NT VISBL","27","INATTENT","0","0","","False","True","False","False","True","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_119569","","False","2024-04-09 18:27:18","1","1","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","3","0","0","2","0","0","0","0","0","0","0","N"
"1934626","01412","2022-03-05 00:00:00","03","05","2022","7","19","7P ","26","Multnomah","","","57","PORTLAND UA    ","19","U LOCAL ","False","","","","","","","","","","","45","28","19.680000000000000","-122","21","57.650000000000000","45.472133689845150","-122.366012554819550","","","","","01922  ","POWELL VALLEY RD            ","","05282  ","282ND AVE                   ","","1","32","3","","25","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","07","8","FIX OBJ   ","9","FIX     ","2","FAT","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","2","COUNTY","053","POLE UTL  ","001","FEL/JUMP  ","087","FIRE/EXP  ","30","SPEED   ","","","","","","","","True","False","False","True","False","","","9","SUBURBAN COUNTY ROAD","","","","1","02C","58_171657","","False","2023-06-25 07:14:38","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","1","0","N"
"1935164","00210","2022-03-05 00:00:00","03","05","2022","7","02","2A ","36","Yamhill","","","","","09","R LOCAL ","False","","","","","","","","","","","45","18","1.430000000000000","-123","19","46.270000000000000","45.300396616568720","-123.329519814406250","","","","","00231  ","PANTHER CR RD               ","","","                            ","","","","0","1.15","","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","&","OVERTURN  ","8","NCOL    ","2","FAT","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","2","COUNTY","128","CURVE INV ","129","HILL INV  ","010","SUB OTRN  ","33","RECKLESS","","","","","0","0","0","True","True","False","False","False","","","6","RURAL COUNTY ROAD","","","","2","03 ","44_8656","","False","2023-04-11 14:14:11","1","1","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","4","0","1","0","0","0","0","1","0","Y"
"1935211","00160","2022-03-06 00:00:00","03","06","2022","1","15","3P ","16","Jefferson","","","","","08","R MN-COL","False","","","","","","","","","","","44","44","1.360000000000000","-120","35","3.760000000000000","44.733710995358750","-120.584378212606810","","","","","05-11  ","GOSNER RD                   ","","","                            ","","","","0","10","","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","&","OVERTURN  ","8","NCOL    ","2","FAT","0","UNK ","0","UNK ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","125","SHLDR     ","010","SUB OTRN  ","","","12","OTHER   ","","","","","","","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","4","10 ","38_16001349","","False","2023-06-25 07:19:31","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","1","0","0","0","0","0","0","Y"
"1935605","99998","2022-03-10 00:00:00","03","10","2022","5","22","10P","20","Lane","200","Springfield","25","EUGN-SPR UA    ","14","U PR-ART","True","","","","","","","","","","","44","2","43.880000000000000","-123","2","24.150000000000000","44.045521328422396","-123.040041431061860","","","","","00128  ","FRANKLIN BLVD               ","","00122  ","HENDERSON AVE               ","","1","360","7","","","5","CURVE   ","True","","","False","False","False","0","","0","NONE ","07","8","FIX OBJ   ","9","FIX     ","2","FAT","2","CLD ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","3","CITY  ","062","TREE      ","","","","","01","TOO-FAST","","","","","0","0","0","True","True","False","True","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","2","05 ","277_9410","","False","2024-04-09 18:12:27","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","Y"
"1935625","00427","2022-03-15 00:00:00","03","15","2022","3","07","7A ","34","Washington","18","Beaverton","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","29","12.930000000000000","-122","48","14.440000000000000","45.486926362191300","-122.804009790356130","","","","","00802  ","SW FARMINGTON RD            ","","01001  ","SW HALL BLVD                ","","1","0","7","","20","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","05","3","PED       ","0","PED     ","2","FAT","2","CLD ","2","WET ","4","DAWN","001","TRF SIGNAL","True","3","CITY  ","","","","","","","02","NO-YIELD","","","","","0","0","0","False","True","False","False","True","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","1","02B","58_208852","","False","2024-04-09 16:33:18","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","N"
"1935643","99999","2022-03-15 00:00:00","03","15","2022","3","07","7A ","34","Washington","","","","","07","R MJ-COL","False","","","","","","","","","","","45","27","34.480000000000000","-122","57","47.160000000000000","45.459578397249984","-122.963099188887150","","","","","02154  ","SW ROOD BRIDGE RD           ","","00277  ","SW BURKHALTER RD            ","","1","2","5","","55","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","03","6","BIKE      ","3","REAR    ","2","FAT","2","CLD ","2","WET ","4","DAWN","099","UNKNOWN   ","True","2","COUNTY","116","DSTRCT OTH","","","","","27","INATTENT","","","","","0","0","0","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","1","02B","58_212328","","False","2023-06-29 08:28:42","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","2","1","0","1","0","0","0","0","0","0","0","N"
"1942213","00236","2022-03-22 00:00:00","03","22","2022","3","16","4P ","22","Linn","","","","","07","R MJ-COL","False","","","","","","","","","","","44","19","9.090000000000000","-122","49","11.180000000000000","44.319191124971645","-122.819771633990600","","","","","00017  ","BRUSH CK RD                 ","","","                            ","","","","0","3.28","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","07","8","FIX OBJ   ","9","FIX     ","2","FAT","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","","","","","01","TOO-FAST","","","","","","","0","True","True","False","True","False","","","6","RURAL COUNTY ROAD","","","","2","04 ","19_43005854","","False","2023-06-29 09:13:42","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","Y"
"1942234","00165","2022-05-04 00:00:00","05","04","2022","4","08","8A ","17","Josephine","","","","","07","R MJ-COL","False","","","","","","","","","","","42","10","24.680000000000000","-123","38","5.470000000000000","42.173521239250960","-123.634852927761230","","","","","05400  ","LAUREL RD                   ","","","                            ","","","","0","0.66","55","5","CURVE   ","False","","","False","False","False","2","","0","NONE ","05","G","O-STRGHT  ","2","HEAD    ","2","FAT","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","2","COUNTY","087","FIRE/EXP  ","129","HILL INV  ","","","05","LEFT-CTR","","","","","0","0","","False","True","True","False","False","","","6","RURAL COUNTY ROAD","","","","3","08 ","142_17474","","False","2023-03-13 10:50:06","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","Y"
"1942278","00693","2022-05-04 00:00:00","05","04","2022","4","00","12A","03","Clackamas","160","Oregon City","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","19","38.790000000000000","-122","35","17.250000000000000","45.327442464466240","-122.588123648479240","","","","","00221  ","BERTA DR                    ","","00901  ","GAFFNEY LN                  ","","1","0","6","","25","1","INTER   ","True","3","3-LEG  ","False","False","False","","0","","","05","8","FIX OBJ   ","9","FIX     ","2","FAT","1","CLR ","1","DRY ","2","DLIT","004","STOP SIGN ","True","3","CITY  ","121","FENCE     ","091","BUILDING  ","","","30","SPEED   ","03","PAS-STOP","","","","","","True","False","False","True","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","1","02B","58_316895","","False","2024-04-09 17:56:35","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","N"
"1942532","01801","2022-05-03 00:00:00","05","03","2022","3","19","7P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","31","8.790000000000000","-122","26","57.730000000000000","45.519109223691860","-122.449369662198040","","","","","02218  ","SE STARK ST                 ","","05208  ","SE 208TH AVE                ","","1","0","9","","35","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","03","H","O-1 L-TURN","6","TURN    ","2","FAT","1","CLR ","1","DRY ","1","DAY ","090","L-TURN REF","True","3","CITY  ","001","FEL/JUMP  ","010","SUB OTRN  ","","","30","SPEED   ","32","CARELESS","","","0","0","0","False","True","False","True","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_116251","","False","2024-04-09 17:24:19","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","1","0","0","0","0","0","N"
"1942550","00777","2022-05-06 00:00:00","05","06","2022","6","10","10A","09","Deschutes","19","Bend","9","BEND UA        ","14","U PR-ART","True","","","","","","","","","","","44","4","12.680000000000000","-121","15","49.520000000000000","44.070188715964630","-121.263754178640420","","","","","00419  ","CONNERS AVE                 ","","08327  ","E 27TH ST                   ","","1","0","9","","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","B","ANGL-OTH  ","6","TURN    ","2","FAT","2","CLD ","2","WET ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","129","HILL INV  ","","","","","02","NO-YIELD","03","PAS-STOP","","","0","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","4","10 ","11_10004030","","False","2024-04-09 16:33:19","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1942647","00860","2022-05-06 00:00:00","05","06","2022","6","22","10P","24","Marion","","","67","SALEM-KZ UA    ","14","U PR-ART","True","","","","","","","","","","","44","56","18.400000000000000","-122","58","58.770000000000000","44.938444555426140","-122.982990893242930","","","","","00093B ","LANCASTER DR NE             ","","","                            ","","","","0","1.76","35","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","05","3","PED       ","0","PED     ","2","FAT","3","RAIN","2","WET ","2","DLIT","099","UNKNOWN   ","True","2","COUNTY","","","","","","","18","IN RDWY ","02","NO-YIELD","27","INATTENT","0","0","","True","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","2","03 ","53_10010743","","False","2023-04-03 09:17:03","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","N"
"1942663","01215","2022-05-06 00:00:00","05","06","2022","6","09","9A ","03","Clackamas","160","Oregon City","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","20","12.360000000000000","-122","35","26.890000000000000","45.336767178506180","-122.590801442241480","","","","","01514  ","MOLALLA AVE                 ","","02602  ","WARNER-MILNE RD             ","","1","0","7","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","05","3","PED       ","0","PED     ","2","FAT","3","RAIN","2","WET ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","129","HILL INV  ","","","","","02","NO-YIELD","","","","","0","0","","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","1","02B","58_316320","","False","2024-04-09 17:56:35","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","N"
"1942716","00489","2022-05-11 00:00:00","05","11","2022","4","03","3A ","15","Jackson","","","","","07","R MJ-COL","False","","","","","","","","","","","42","31","38.340000000000000","-123","9","47.150000000000000","42.527315712028260","-123.163096936503590","","","","","00803A ","EVANS CR RD                 ","","","                            ","","","","0","23.71","55","6","OPENAC  ","True","","","False","False","False","2","","0","NONE ","07","8","FIX OBJ   ","9","FIX     ","2","FAT","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","010","SUB OTRN  ","128","CURVE INV ","01","TOO-FAST","","","","","0","0","","True","True","True","True","False","","","6","RURAL COUNTY ROAD","","","","3","08 ","142_5040","","False","2023-03-13 08:39:25","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","Y"
"1942720","00523","2022-05-11 00:00:00","05","11","2022","4","19","7P ","09","Deschutes","","","","","06","R MN-ART","False","","","","","","","","","","","44","10","19.730000000000000","-121","17","27.660000000000000","44.172147240622390","-121.291017525783400","","","","","02156  ","OLD REDMOND-BEND HWY        ","","08627  ","94TH ST                     ","","1","8","1","","55","2","ALLEY   ","False","","","False","False","False","2","","0","NONE ","03","B","ANGL-OTH  ","6","TURN    ","2","FAT","1","CLR ","1","DRY ","5","DUSK","000","NONE      ","True","2","COUNTY","010","SUB OTRN  ","001","FEL/JUMP  ","","","01","TOO-FAST","","","","","0","0","0","True","True","True","True","False","","","6","RURAL COUNTY ROAD","","","","4","10 ","11_10005617","","False","2022-11-29 07:58:02","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","1","0","0","0","0","0","N"
"1942727","00401","2022-05-13 00:00:00","05","13","2022","6","16","4P ","18","Klamath","112","Klamath Falls","35","KLAM FLS UA    ","17","U MJ-COL","False","","","","","","","","","","","42","13","34.520000000000000","-121","47","27.010000000000000","42.226254316406620","-121.790836037711300","","","","","01509  ","MCKINLEY ST                 ","","08003  ","3RD ST                      ","","1","0","9","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","01","6","BIKE      ","1","ANGL    ","2","FAT","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","001","FEL/JUMP  ","129","HILL INV  ","","","03","PAS-STOP","02","NO-YIELD","","","","","0","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","4","11 ","49_4765","","False","2024-04-09 17:35:21","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","2","1","1","0","0","0","0","0","0","0","0","N"
"1942768","99999","2022-05-17 00:00:00","05","17","2022","3","10","10A","29","Tillamook","","","","","07","R MJ-COL","False","","","","","","","","","","","45","36","40.250000000000000","-123","51","58.090000000000000","45.611180533923640","-123.866136104227730","","","","","00563  ","MIAMI RIVER RD              ","","","                            ","","","","0","4.71","55","5","CURVE   ","False","","","False","False","False","2","","0","NONE ","05","G","O-STRGHT  ","2","HEAD    ","2","FAT","2","CLD ","1","DRY ","1","DAY ","014","NO-PASS-ZN","True","1","STATE ","010","SUB OTRN  ","001","FEL/JUMP  ","","","30","SPEED   ","05","LEFT-CTR","","","","","","False","True","False","True","False","","","6","RURAL COUNTY ROAD","","","","2","01 ","52_29002376","","False","2023-06-23 09:03:25","2","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","1","0","0","0","0","0","Y"
"1942838","99998","2022-05-17 00:00:00","05","17","2022","3","19","7P ","06","Coos","","","","","08","R MN-COL","False","","","","","","","","","","","43","11","2.870000000000000","-124","5","27.930000000000000","43.184129866652030","-124.091092755069640","","","","","00002  ","LEE VALLEY RD               ","","","                            ","","","","0","9.66","","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","2","FAT","0","UNK ","0","UNK ","5","DUSK","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","010","SUB OTRN  ","086","IMMERSED  ","10","OTHR-IMP","","","","","","","","True","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","3","07 ","41_6006061","","False","2023-07-13 14:00:56","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","Y"
"1942856","00283","2022-05-19 00:00:00","05","19","2022","5","01","1A ","18","Klamath","112","Klamath Falls","35","KLAM FLS UA    ","19","U LOCAL ","False","","","","","","","","","","","42","13","40.260000000000000","-121","47","2.560000000000000","42.227851258765970","-121.784044523214260","","","","","08008  ","8TH ST                      ","","02607  ","WASHINGTON ST               ","","1","94","8","","25","7","GRADE   ","False","","","False","False","False","2","","0","NONE ","07","G","O-STRGHT  ","2","HEAD    ","2","FAT","1","CLR ","1","DRY ","2","DLIT","000","NONE      ","True","3","CITY  ","040","CURB      ","052","POLE UNK  ","","","05","LEFT-CTR","","","","","0","0","","True","True","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","4","11 ","49_309","","False","2024-04-09 17:35:21","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","0","1","0","0","0","0","0","0","Y"
"1942918","01477","2022-05-20 00:00:00","05","20","2022","6","11","11A","03","Clackamas","","","","","08","R MN-COL","False","","","","","","","","","","","45","17","48.790000000000000","-122","38","56.090000000000000","45.296886064963914","-122.648913082361780","","","","","31074  ","S NEW ERA RD-OLD 31009      ","","","                            ","","","","0","1","55","5","CURVE   ","False","","","False","False","False","2","","0","NONE ","05","G","O-STRGHT  ","2","HEAD    ","2","FAT","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","","","","","","","01","TOO-FAST","05","LEFT-CTR","","","0","0","","False","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","1","02B","58_318615","","False","2023-02-26 07:35:57","2","1","0","1","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","5","5","3","0","2","0","0","0","0","0","0","1","Y"
"1942943","00322","2022-05-20 00:00:00","05","20","2022","6","17","5P ","10","Douglas","","","","","08","R MN-COL","False","","","","","","","","","","","43","28","12.940000000000000","-123","17","47.590000000000000","43.470260122939834","-123.296552237363670","","","","","00029  ","GOODRICH HWY                ","","","                            ","","","","0","1.61","","5","CURVE   ","True","","","True","False","False","2","","0","NONE ","07","9","OTH OBJ   ","9","FIX     ","2","FAT","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","070","OTH EQP   ","087","FIRE/EXP  ","","","30","SPEED   ","14","DIS TCD ","27","INATTENT","0","0","0","True","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","3","07 ","255_207982","","False","2022-11-29 08:26:34","1","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
