"CRASH_ID","VHCL_ID","VHCL_CODED_SEQ_NO","VHCL_OWNSHP_CD","VHCL_OWNSHP_SHORT_DESC","VHCL_USE_CD","VHCL_USE_SHORT_DESC","VHCL_TYP_CD","VHCL_TYP_SHORT_DESC","EMRGCY_VHCL_USE_FLG","TRLR_QTY","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","VHCL_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","VHCL_CMPSS_DIR_TO_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","VHCL_CAUSE_1_CD","VHCL_CAUSE_1_SHORT_DESC","VHCL_CAUSE_2_CD","VHCL_CAUSE_2_SHORT_DESC","VHCL_CAUSE_3_CD","VHCL_CAUSE_3_SHORT_DESC","VHCL_EVNT_1_CD","VHCL_EVNT_1_SHORT_DESC","VHCL_EVNT_2_CD","VHCL_EVNT_2_SHORT_DESC","VHCL_EVNT_3_CD","VHCL_EVNT_3_SHORT_DESC","VHCL_SPEED_FLG","VHCL_HIT_RUN_FLG","VHCL_SFTY_EQUIP_USED_QTY","VHCL_SFTY_EQUIP_UNUSED_QTY","VHCL_SFTY_EQUIP_USE_UNKNWN_QTY","VHCL_OCCUP_CNT","STRIKG_VHCL_FLG"
"1924210","3616243","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","000","NONE     ","25","TIREFAIL","","","","","119","JERSEY BAR","","","","","False","False","2","0","0","2","True"
"1924218","3616258","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924219","3616260","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1924226","3616273","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","052","MERGING  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924246","3616307","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","053","POLE UTL  ","","","","","True","False","1","0","0","1","True"
"1924247","3616309","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","4","SE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924256","3616324","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","True","False","1","0","0","1","True"
"1924267","3616343","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","058","OTH SIGN  ","062","TREE      ","","","False","False","1","0","0","1","True"
"1924276","3616358","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924277","3616360","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","035","DEER ELK  ","","","","","False","False","1","0","0","1","True"
"1924301","3616407","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","5","S ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924302","3616409","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","6","SW","8","NW","019","ENTR DWY ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1924310","3616424","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924322","3616443","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","8","NW","2","NE","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924329","3616458","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","True"
"1924330","3616460","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1924065","3615995","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1924070","3616004","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","4","0","0","4","True"
"1924083","3616029","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924088","3616038","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","5","S ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1924102","3616063","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","1","0","0","1","True"
"1924106","3616072","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","031","PASSING  ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1924124","3616097","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","1","0","2","False"
"1924126","3616102","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1924142","3616127","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924147","3616136","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","8","NW","4","SE","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924163","3616161","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924168","3616170","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","057","STOPSIGN  ","","","","","False","True","0","0","1","1","True"
"1924184","3616195","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","000","NONE     ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1924189","3616204","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924200","3616229","2","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","010","SUB OTRN  ","","","","","False","False","0","1","0","1","False"
"1924205","3616238","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","058","OTH SIGN  ","079","DITCH     ","121","FENCE     ","False","False","1","0","0","1","True"
"1924220","3616263","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","4","SE","8","NW","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","1","0","0","1","False"
"1924225","3616272","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1924240","3616297","1","1","PRVTE","0","NONE  ","11","MOTRHOME  ","False","1","2","TURN-R","5","S ","3","E ","019","ENTR DWY ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1924245","3616306","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","1","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","","","","","False","False","2","0","0","2","False"
"1924259","3616331","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924262","3616336","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1924278","3616361","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","007","AVOIDING ","24","LOADSHFT","","","","","043","GARDRAIL  ","010","SUB OTRN  ","035","DEER ELK  ","False","False","1","0","0","1","True"
"1924283","3616370","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","False"
"1924295","3616395","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924300","3616404","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924314","3616429","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","052","MERGING  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1924319","3616438","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1924331","3616463","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","4","SE","8","NW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1924336","3616472","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","019","ENTR DWY ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1924351","3616497","1","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","True"
"1924356","3616506","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","True","0","0","1","1","True"
"1924349","3616494","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924356","3616507","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924357","3616509","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","1","7","PRKD-P","5","S ","1","N ","008","PAR PARK ","00","NO CODE ","","","","","","","","","","","False","False","0","0","0","0","False"
"1924367","3616524","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","1","STRGHT","7","W ","3","E ","031","PASSING  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924377","3616543","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924385","3616558","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","1","N ","5","S ","011","STOPPED  ","00","NO CODE ","","","","","013","FORCED    ","","","","","False","False","2","0","0","2","False"
"1924386","3616560","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","8","NW","4","SE","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924409","3616594","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924418","3616609","1","1","PRVTE","0","NONE  ","09","MTRCYCLE  ","False","0","3","TURN-L","3","E ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924426","3616624","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924437","3616643","2","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","9","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924446","3616658","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","015","GO A/STOP","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924448","3616660","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","True"
"1924467","3616694","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","3","E ","5","S ","018","EXIT DWY ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924478","3616709","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","062","TREE      ","","","False","False","1","0","0","1","True"
"1924497","3616743","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","True","False","1","0","0","1","True"
"1924505","3616758","3","0","N/A  ","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","True","False","0","0","1","1","False"
"1924506","3616760","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924523","3616794","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","3","E ","7","W ","000","NONE     ","00","NO CODE ","","","","","057","STOPSIGN  ","079","DITCH     ","","","False","False","2","0","0","2","False"
"1924533","3616809","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924554","3616843","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","3","E ","7","W ","012","STP/L TRN","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1924555","3616845","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","7","PRKD-P","1","N ","5","S ","008","PAR PARK ","00","NO CODE ","","","","","","","","","","","False","False","1","1","0","2","False"
"1924565","3616858","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","079","DITCH     ","121","FENCE     ","","","False","False","1","0","0","1","True"
"1936087","3638386","2","1","PRVTE","0","NONE  ","99","UNKNOWN   ","False","9","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1936096","3638401","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","006","SLOW DN  ","00","NO CODE ","","","","","092","PHANTOM   ","","","","","False","False","2","0","0","2","False"
"1936114","3638435","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1936115","3638437","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","2","0","0","2","False"
"1936121","3638452","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","","1","STRGHT","5","S ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1936131","3638471","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","3","TURN-L","7","W ","1","N ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1936138","3638486","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1936146","3638501","2","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","5","S ","1","N ","011","STOPPED  ","00","NO CODE ","","","","","","","","","","","False","False","3","0","0","3","False"
"1936162","3638535","4","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","1","N ","5","S ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924371","3616531","2","1","PRVTE","0","NONE  ","04","SEMI TOW  ","False","1","1","STRGHT","4","SE","8","NW","006","SLOW DN  ","00","NO CODE ","","","","","","","","","","","False","False","0","0","1","1","False"
"1924375","3616540","3","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","6","STOP  ","7","W ","3","E ","022","PREV COL ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","False"
"1924389","3616565","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","7","W ","3","E ","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
"1924392","3616570","1","1","PRVTE","0","NONE  ","01","PSNGR CAR ","False","0","1","STRGHT","2","NE","6","SW","000","NONE     ","00","NO CODE ","","","","","","","","","","","False","False","1","0","0","1","True"
