"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","SCNDRY_CRASH_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1908775","07501","2020-09-19 00:00:00","09","19","2020","7","13","1P ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","31","30.220000000000000","-122","39","42.140000000000000","45.525062301790115","-122.661705358762370","","","","","00725  ","NE EVERETT ST               ","","02402  ","NE MLK/UNION                ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","03","D","S-1TURN   ","6","TURN    ","5","PDO","2","CLD ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","08","IMP-TURN","","","","","0","0","0","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_500501","","False","2021-12-03 13:33:39","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1876644","01409","2020-10-14 00:00:00","10","14","2020","4","15","3P ","09","Deschutes","","","","","07","R MJ-COL","False","","","","","","","","","","","44","21","48.250000000000000","-121","12","13.870000000000000","44.363401805419700","-121.203852806076840","","","","","02160  ","NW 31ST ST                  ","","02177  ","NW LOWER BRIDGE WY          ","","1","0","9","","55","1","INTER   ","True","3","3-LEG  ","False","False","False","","0","","","02","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","013","FORCED    ","121","FENCE     ","","","07","TOO-CLOS","27","INATTENT","10","OTHR-IMP","0","0","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","4","10 ","11_10015062","","False","2021-04-09 14:29:53","4","0","1","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","N"
"1887129","02078","2020-05-30 00:00:00","05","30","2020","7","16","4P ","34","Washington","211","Tigard","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","25","7.310000000000000","-122","47","28.560000000000000","45.418698255999246","-122.791267732559720","","","","","00901  ","SW GAARDE ST                ","","05110  ","SW 110TH AVE                ","","1","150","7","","","2","ALLEY   ","True","","","False","False","False","2","","0","NONE ","08","3","PED       ","0","PED     ","4","INJ","3","RAIN","2","WET ","1","DAY ","000","NONE      ","True","3","CITY  ","","","","","","","02","NO-YIELD","","","","","0","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","1","02B","58_214775","","False","2021-12-03 11:59:20","1","0","0","1","0","1","0","3","1","0","0","1","0","0","0","0","0","0","0","3","4","0","0","3","0","0","0","0","0","0","1","Y"
"1880328","00503","2020-02-07 00:00:00","02","07","2020","6","12","12P","03","Clackamas","234","Wilsonville","57","PORTLAND UA    ","11","U INTRST","True","001","  ","PACIFIC","1","0","MN","0","R","","000100100S00","45","17","37.030000000000000","-122","46","10.150000000000000","45.293620779348080","-122.769485906513500","","","","","01105  ","PACIFIC HY I-5              ","","09205  ","SB ENFR WLSNVL RD           ","","1","","5","283.24","65","3","STRGHT  ","False","","","False","False","False","6","","1","RSDMD","08","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","1","DAY ","000","NONE      ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_22845","","False","2021-12-03 13:06:53","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","0","0","0","0","0","0","N"
"1907149","00990","2020-12-17 00:00:00","12","17","2020","5","11","11A","36","Yamhill","126","McMinnville","43","MCMINVL UA     ","16","U MN-ART","False","","","","","","","","","","","45","12","33.540000000000000","-123","11","19.160000000000000","45.209315371499920","-123.188655207494650","","","","","01201  ","JOHNSON ST                  ","","08002  ","2ND ST                      ","","1","0","9","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","03","B","ANGL-OTH  ","1","ANGL    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","","","","","","","03","PAS-STOP","02","NO-YIELD","","","0","0","","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","2","03 ","44_14434","","False","2021-12-03 10:27:14","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1877534","00035","2020-01-29 00:00:00","01","29","2020","4","04","4A ","04","Clatsop","","","","","08","R MN-COL","False","","","","","","","","","","","46","10","15.630000000000000","-123","35","58.830000000000000","46.171007985742605","-123.599675219587800","","","","","00314  ","OLD HWY 30 (KNAPPA)         ","","","                            ","","","","0","0.66","35","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","3","DARK","000","NONE      ","True","1","STATE ","124","SLIPPERY  ","079","DITCH     ","010","SUB OTRN  ","01","TOO-FAST","","","","","0","0","0","False","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","2","01 ","66_4000089","","False","2021-04-18 21:26:17","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","Y"
"1900348","00926","2020-03-12 00:00:00","03","12","2020","5","09","9A ","03","Clackamas","160","Oregon City","57","PORTLAND UA    ","14","U PR-ART","True","081","  ","PACIFIC HIGHWAY EAST","1","0","MN","0","R","","008100100S00","45","21","5.750000000000000","-122","36","51.450000000000000","45.351598406144200","-122.614290799419660","","","","","05002  ","MCLOUGHLIN BLVD/2ND         ","","08502  ","S 2ND ST                    ","","1","","2","12.99","40","3","STRGHT  ","False","","","False","False","False","3","","0","NONE ","03","C","S-STRGHT  ","5","SS-O    ","5","PDO","0","UNK ","0","UNK ","1","DAY ","000","NONE      ","True","3","CITY  ","","","","","","","13","IMP LN C","","","","","","","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","OR","99E  ","OR 99E    ","1","02B","293_23565","","False","2021-12-03 11:31:51","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1912230","00543","2020-08-14 00:00:00","08","14","2020","6","09","9A ","17","Josephine","80","Grants Pass","31","GRNTS PS UA    ","16","U MN-ART","False","","","","","","","","","","","42","24","25.590000000000000","-123","20","51.410000000000000","42.407108016891190","-123.347614488105390","","","","","01704  ","NEW HOPE RD                 ","","01210  ","JACKSONVILLE HY             ","","1","25","7","","25","5","CURVE   ","False","","","True","False","False","2","","0","NONE ","06","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","3","CITY  ","","","","","","","07","TOO-CLOS","","","","","0","0","0","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","3","08 ","142_18031","","False","2021-12-28 19:46:04","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1901407","01167","2020-04-23 00:00:00","04","23","2020","5","13","1P ","03","Clackamas","","","","","06","R MN-ART","False","","","","","","","","","","","45","20","39.270000000000000","-122","29","40.230000000000000","45.344241075927940","-122.494508923175490","","","","","33034  ","S REDLAND RD /33018         ","","","                            ","","","","6","7.14","","1","INTER   ","True","3","3-LEG  ","False","False","False","","0","","","05","8","FIX OBJ   ","9","FIX     ","5","PDO","2","CLD ","1","DRY ","1","DAY ","000","NONE      ","True","2","COUNTY","058","OTH SIGN  ","","","","","17","ILLNESS ","16","FATIGUE ","","","0","0","0","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","1","02C","58_315797","","False","2021-09-29 20:31:50","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","N"
"1881387","00077","2020-02-04 00:00:00","02","04","2020","3","16","4P ","17","Josephine","80","Grants Pass","31","GRNTS PS UA    ","16","U MN-ART","False","","","","","","","","","","","42","25","26.380000000000000","-123","19","11.690000000000000","42.423993241906410","-123.319912981211830","","","","","01909  ","PARKDALE DR                 ","","02114  ","ROGUE RIVER HY              ","","1","180","1","","","2","ALLEY   ","False","","","False","False","False","2","","0","NONE ","07","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","0","UNK ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","02","NO-YIELD","08","IMP-TURN","","","0","0","","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","3","08 ","142_21806","","False","2021-12-03 08:39:50","2","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","2","N"
