"CRASH_ID","VHCL_ID","PARTIC_ID","PARTIC_DSPLY_SEQ_NO","VHCL_CODED_SEQ_NO","PARTIC_VHCL_SEQ_NO","PARTIC_TYP_CD","PARTIC_TYP_SHORT_DESC","PARTIC_HIT_RUN_FLG","PUB_EMPL_FLG","SEX_CD","AGE_VAL","DRVR_LIC_STAT_CD","DRVR_LIC_STAT_SHORT_DESC","DRVR_RES_STAT_CD","DRVR_RES_SHORT_DESC","INJ_SVRTY_CD","INJ_SVRTY_SHORT_DESC","SFTY_EQUIP_USE_CD","SFTY_EQUIP_USE_SHORT_DESC","AIRBAG_DEPLOY_IND","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","PARTIC_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","PARTIC_CMPSS_DIR_TO_SHORT_DESC","NON_MOTRST_LOC_CD","NON_MOTRST_LOC_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","PARTIC_ERR_1_CD","PARTIC_ERR_1_SHORT_DESC","PARTIC_ERR_2_CD","PARTIC_ERR_2_SHORT_DESC","PARTIC_ERR_3_CD","PARTIC_ERR_3_SHORT_DESC","PARTIC_CAUSE_1_CD","PARTIC_CAUSE_1_SHORT_DESC","PARTIC_CAUSE_2_CD","PARTIC_CAUSE_2_SHORT_DESC","PARTIC_CAUSE_3_CD","PARTIC_CAUSE_3_SHORT_DESC","PARTIC_EVNT_1_CD","PARTIC_EVNT_1_SHORT_DESC","PARTIC_EVNT_2_CD","PARTIC_EVNT_2_SHORT_DESC","PARTIC_EVNT_3_CD","PARTIC_EVNT_3_SHORT_DESC","BAC_VAL","ALCHL_USE_RPT_IND","DRUG_USE_RPT_IND","MJ_USE_RPT_IND","STRIKG_PARTIC_FLG"
"1673226","3158898","3605904","2","2","1","1","DRVR","False","False","1","43","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1673313","3159065","3606107","3","2","2","2","PSNG","False","False","2","27","","","","","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711580","3229572","3681847","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1711616","3229639","3681912","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711693","3229775","3682048","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711847","3230040","3682316","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711856","3230057","3682333","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711884","3230107","3682379","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711884","3230108","3682380","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711896","3230125","3682397","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","9","9","","False"
"1658482","3131103","3570948","1","1","1","1","DRVR","False","False","1","46","1","OR-Y ","2","OR>25","3","INJB","6","HELM      ","","","","","","","","","","000","NONE     ","043","TOO CLOSE ","042","F/SLO MV  ","","","01","TOO-FAST","07","TOO-CLOS","29","F AVOID ","","","","","","","","0","0","","False"
"1683479","3178768","3630610","3","2","2","2","PSNG","False","False","1","44","","","","","4","INJC","9","UNK       ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683781","3179354","3631312","1","1","1","1","DRVR","False","False","2","19","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","043","TOO CLOSE ","","","","","07","TOO-CLOS","","","","","","","","","","","","0","0","","False"
"1710927","3228436","3680741","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1673129","3158711","3605674","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673140","3158729","3605699","4","2","3","2","PSNG","False","False","2","13","","","","","3","INJB","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673343","3159115","3606167","1","1","1","1","DRVR","False","False","1","25","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1711430","3229307","3681584","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711465","3229371","3681648","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","0","False"
"1711467","3229375","3681652","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711502","3229439","3681716","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711540","3229507","3681784","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711807","3229975","3682252","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1655687","3125956","3564728","1","1","1","1","DRVR","False","False","2","38","2","OTH-Y","4","N-RES","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1656045","3126624","3565455","1","1","1","1","DRVR","False","False","1","35","1","OR-Y ","1","OR<25","3","INJB","6","HELM      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","092","PHANTOM   ","001","FEL/JUMP  ","","","","0","0","","False"
"1658665","3131439","3571373","2","2","1","1","DRVR","False","False","2","59","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1658841","3131771","3571782","1","1","1","1","DRVR","False","False","1","66","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","043","TOO CLOSE ","","","","","07","TOO-CLOS","","","","","","","","","","","","0","0","","False"
"1658871","3131822","3571850","3","2","2","2","PSNG","False","False","2","38","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1659022","3132090","3572182","1","1","1","1","DRVR","False","False","1","23","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","043","TOO CLOSE ","041","F/ST BUS  ","","","07","TOO-CLOS","29","F AVOID ","","","","","","","","","86","0","0","","False"
"1659060","3132158","3572275","3","3","1","1","DRVR","False","False","2","27","2","OTH-Y","2","OR>25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1673510","3159448","3606542","3","2","2","2","PSNG","False","False","1","04","","","","","7","NO<5","4","CHILD     ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673584","3159583","3606712","1","1","1","1","DRVR","False","False","2","55","1","OR-Y ","2","OR>25","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1673649","3159715","3606869","3","3","1","1","DRVR","False","False","2","37","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673689","3159801","3606971","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673707","3159834","3607014","1","1","1","1","DRVR","False","False","1","49","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","082","VEH HID   ","","","","","","0","0","","False"
"1658308","3130784","3570544","1","1","1","1","DRVR","False","False","1","25","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","0","0","","False"
"1658318","3130805","3570569","1","1","1","1","DRVR","False","False","1","25","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","017","LOSTCTRL ","080","FAIL LN   ","081","OFF RD    ","","","10","OTHR-IMP","","","","","","","","","","","","","","","False"
"1658553","3131234","3571114","2","2","1","1","DRVR","False","False","2","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1658583","3131291","3571182","3","2","2","2","PSNG","False","False","1","37","","","","","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683477","3178762","3630601","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1683552","3178898","3630776","2","1","2","2","PSNG","False","False","1","14","","","","","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683599","3178991","3630878","4","2","3","2","PSNG","False","False","2","15","","","","","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683649","3179091","3631001","2","2","1","1","DRVR","False","False","2","23","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683652","3179098","3631010","3","2","2","2","PSNG","False","False","1","23","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683726","3179241","3631171","2","2","1","1","DRVR","False","False","2","63","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1710930","3228441","3680746","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1711076","3228684","3680980","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711254","3228991","3681273","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1711275","3229027","3681307","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673200","3158849","3605844","3","2","2","2","PSNG","False","False","2","73","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1673374","3159178","3606235","1","1","1","1","DRVR","False","False","2","18","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","017","UNSF VEH  ","052","CARELESS  ","29","F AVOID ","32","CARELESS","","","","","","","","","","0","0","","False"
"1673378","3159185","3606244","1","1","1","1","DRVR","False","False","1","28","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","038","DISTRACT ","051","RECKLESS  ","016","INATTENT  ","026","REAR-END  ","33","RECKLESS","27","INATTENT","","","093","CELL PHONE","","","","","86","0","0","","False"
"1711583","3229577","3681852","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1711690","3229770","3682043","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711864","3230070","3682345","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1655670","3125925","3564698","1","1","1","1","DRVR","False","False","1","58","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","027","BIKE ROW  ","","","","","02","NO-YIELD","","","","","","","","","","","","0","0","","False"
"1656028","3126597","3565425","1","1","1","1","DRVR","False","False","1","69","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","","0","0","","False"
"1656136","3126797","3565655","3","1","3","2","PSNG","False","False","1","03","","","","","3","INJB","4","CHILD     ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1658764","3131627","3571607","1","1","1","1","DRVR","False","False","2","32","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","083","OVRSTEER  ","081","OFF RD    ","","","10","OTHR-IMP","","","","","","","","","","","","0","0","","False"
"1658768","3131634","3571616","1","1","1","1","DRVR","False","False","1","35","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","004","L IN TRF  ","028","NO ROW    ","","","02","NO-YIELD","","","","","","","","","","","","0","0","","False"
"1658507","3131145","3571004","2","1","2","2","PSNG","False","False","2","14","","","","","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1658586","3131296","3571190","3","2","2","2","PSNG","False","False","1","11","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673018","3158502","3605432","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1673196","3158840","3605832","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683494","3178794","3630643","2","2","1","1","DRVR","False","False","2","39","2","OTH-Y","4","N-RES","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683584","3178958","3630843","3","2","1","1","DRVR","False","False","1","33","2","OTH-Y","4","N-RES","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","021","RAN STOP  ","","","","","03","PAS-STOP","","","","","002","INTERFER  ","","","","","17","1","","","False"
"1683601","3178994","3630886","4","1","4","2","PSNG","False","False","1","00","","","","","3","INJB","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1683692","3179179","3631104","1","1","1","1","DRVR","False","False","2","76","9","UNK  ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","042","F/SLO MV  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1683736","3179260","3631193","1","1","1","1","DRVR","False","False","2","23","2","OTH-Y","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1710959","3228494","3680797","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1711305","3229079","3681358","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1711387","3229230","3681508","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711527","3229481","3681758","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1711757","3229881","3682158","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711838","3230032","3682308","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711889","3230115","3682387","2","2","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1711980","3230268","3682537","1","1","1","1","DRVR","False","False","9","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1656590","3127635","3566535","1","1","1","1","DRVR","False","False","1","19","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","047","BASCRULE  ","051","RECKLESS  ","","","01","TOO-FAST","33","RECKLESS","","","","","","","","","05","1","","","False"
"1658737","3131581","3571547","1","1","1","1","DRVR","False","False","2","17","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","","0","0","","False"
"1658793","3131679","3571672","2","1","2","2","PSNG","False","False","1","01","","","","","7","NO<5","4","CHILD     ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1658905","3131879","3571926","3","2","2","2","PSNG","False","False","2","57","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1658935","3131932","3571990","2","1","2","2","PSNG","False","False","2","69","","","","","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1659008","3132066","3572151","1","1","1","1","DRVR","False","False","1","56","2","OTH-Y","4","N-RES","2","INJA","6","HELM      ","","","","","","","","","","025","FATIGUE  ","080","FAIL LN   ","081","OFF RD    ","","","16","FATIGUE ","","","","","001","FEL/JUMP  ","","","","","86","0","0","","False"
"1673337","3159104","3606150","1","1","1","1","DRVR","False","False","2","18","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","0","","","","","","","","","088","OTHER    ","052","CARELESS  ","050","SPEED     ","080","FAIL LN   ","32","CARELESS","30","SPEED   ","","","","","","","","","86","0","0","","False"
"1673355","3159140","3606193","1","1","1","1","DRVR","False","False","1","37","1","OR-Y ","1","OR<25","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
