"CRASH_ID","VHCL_ID","PARTIC_ID","PARTIC_DSPLY_SEQ_NO","VHCL_CODED_SEQ_NO","PARTIC_VHCL_SEQ_NO","PARTIC_TYP_CD","PARTIC_TYP_SHORT_DESC","PARTIC_HIT_RUN_FLG","PUB_EMPL_FLG","SEX_CD","AGE_VAL","DRVR_LIC_STAT_CD","DRVR_LIC_STAT_SHORT_DESC","DRVR_RES_STAT_CD","DRVR_RES_SHORT_DESC","INJ_SVRTY_CD","INJ_SVRTY_SHORT_DESC","SFTY_EQUIP_USE_CD","SFTY_EQUIP_USE_SHORT_DESC","AIRBAG_DEPLOY_IND","MVMNT_CD","MVMNT_SHORT_DESC","CMPSS_DIR_FROM_CD","PARTIC_CMPSS_DIR_FROM_SHORT_DESC","CMPSS_DIR_TO_CD","PARTIC_CMPSS_DIR_TO_SHORT_DESC","NON_MOTRST_LOC_CD","NON_MOTRST_LOC_SHORT_DESC","ACTN_CD","ACTN_SHORT_DESC","PARTIC_ERR_1_CD","PARTIC_ERR_1_SHORT_DESC","PARTIC_ERR_2_CD","PARTIC_ERR_2_SHORT_DESC","PARTIC_ERR_3_CD","PARTIC_ERR_3_SHORT_DESC","PARTIC_CAUSE_1_CD","PARTIC_CAUSE_1_SHORT_DESC","PARTIC_CAUSE_2_CD","PARTIC_CAUSE_2_SHORT_DESC","PARTIC_CAUSE_3_CD","PARTIC_CAUSE_3_SHORT_DESC","PARTIC_EVNT_1_CD","PARTIC_EVNT_1_SHORT_DESC","PARTIC_EVNT_2_CD","PARTIC_EVNT_2_SHORT_DESC","PARTIC_EVNT_3_CD","PARTIC_EVNT_3_SHORT_DESC","BAC_VAL","ALCHL_USE_RPT_IND","DRUG_USE_RPT_IND","MJ_USE_RPT_IND","STRIKG_PARTIC_FLG"
"1600496","3022240","3447768","3","1","3","2","PSNG","False","False","2","17","","","","","3","INJB","0","NONE      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","001","FEL/JUMP  ","","","","","86","9","9","","False"
"1601052","3023226","3448929","1","1","1","1","DRVR","False","False","2","17","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1601170","3023440","3449197","3","3","1","1","DRVR","False","False","2","51","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1629120","3076920","3515620","1","1","1","1","DRVR","False","False","1","37","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1629122","3076923","3515627","1","1","1","1","DRVR","False","False","2","81","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","043","TOO CLOSE ","","","","","07","TOO-CLOS","","","","","","","","","","","86","0","0","","False"
"1629129","3076937","3515645","3","2","1","1","DRVR","False","False","1","48","2","OTH-Y","4","N-RES","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1629272","3077191","3515956","1","1","1","1","DRVR","False","False","1","28","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1629308","3077255","3516031","1","1","1","1","DRVR","False","False","1","40","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","","","","","","","","","","017","LOSTCTRL ","080","FAIL LN   ","081","OFF RD    ","","","01","TOO-FAST","","","","","","","","","","","10","1","","","False"
"1629416","3077438","3516270","1","1","1","1","DRVR","False","False","1","25","1","OR-Y ","2","OR>25","4","INJC","2","BELT      ","1","","","","","","","","","028","ILLNESS  ","080","FAIL LN   ","","","","","12","OTHER   ","","","","","","","","","","","","0","0","","False"
"1639655","3096393","3535433","1","1","1","1","DRVR","False","False","1","34","0","NONE ","4","N-RES","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","86","0","0","","False"
"1639685","3096444","3535483","1","1","1","1","DRVR","False","False","1","00","1","OR-Y ","3","OR-? ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1639792","3096643","3535683","1","1","1","1","DRVR","False","False","1","50","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1639859","3096775","3535808","1","1","1","1","DRVR","False","False","1","22","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","1","","","","","","","","","000","NONE     ","083","OVRSTEER  ","","","","","10","OTHR-IMP","","","","","","","","","","","14","1","0","","False"
"1640000","3097044","3536076","3","3","1","1","DRVR","False","False","1","50","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1640103","3097243","3536276","2","2","1","1","DRVR","False","False","2","47","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608120","3036925","3465704","1","1","1","1","DRVR","False","False","2","00","9","UNK  ","9","UNK  ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","001","WIDE TRN  ","080","FAIL LN   ","","","10","OTHR-IMP","","","","","","","","","","","","","","","False"
"1608349","3037361","3466254","2","2","1","1","DRVR","False","False","1","83","2","OTH-Y","4","N-RES","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608369","3037402","3466304","1","1","1","1","DRVR","False","True","1","73","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","07","TOO-CLOS","","","","","","","","","","","","","","","False"
"1629187","3077042","3515776","1","1","1","1","DRVR","False","False","1","43","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","011","IMP BACK  ","","","","","10","OTHR-IMP","","","","","","","","","","","","","","","False"
"1629240","3077137","3515890","2","2","1","1","DRVR","False","False","1","69","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1629419","3077444","3516276","1","1","1","1","DRVR","False","False","1","25","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1622670","3065110","3500650","2","1","1","1","DRVR","False","False","2","57","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","027","BIKE ROW  ","","","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1622826","3065403","3500999","2","2","1","1","DRVR","False","False","1","53","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","028","NO ROW    ","004","L IN TRF  ","052","CARELESS  ","02","NO-YIELD","08","IMP-TURN","32","CARELESS","","","","","","","","0","0","","False"
"1622848","3065446","3501049","1","1","1","1","DRVR","False","False","1","24","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","","0","0","","False"
"1622884","3065505","3501135","2","2","1","1","DRVR","False","False","2","35","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","021","RAN STOP  ","","","","","03","PAS-STOP","","","","","132","WINDOW HID","","","","","","0","0","","False"
"1622941","3065610","3501286","1","1","1","1","DRVR","False","False","1","20","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","07","TOO-CLOS","","","","","","","","","","","","","","","False"
"1622959","3065646","3501336","2","2","1","1","DRVR","False","False","1","34","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1639727","3096521","3535560","1","1","1","1","DRVR","False","False","2","45","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1639746","3096555","3535596","2","2","1","1","DRVR","False","False","2","53","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1639819","3096698","3535731","1","1","1","1","DRVR","False","False","1","28","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","1","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","0","0","","False"
"1639851","3096762","3535796","2","2","1","1","DRVR","False","False","1","58","1","OR-Y ","3","OR-? ","9","NONE","9","UNK       ","9","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1639870","3096798","3535831","2","2","1","1","DRVR","False","False","1","57","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1601005","3023121","3448806","2","2","1","1","DRVR","False","False","1","77","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1601122","3023355","3449092","1","1","1","1","DRVR","False","False","1","23","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1601160","3023421","3449177","2","1","2","2","PSNG","False","False","2","19","","","","","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1601183","3023462","3449227","1","1","1","1","DRVR","False","False","1","37","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1647964","3111695","3550672","3","3","1","1","DRVR","False","False","1","62","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1648247","3112197","3551171","2","2","1","1","DRVR","False","False","2","57","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1648266","3112233","3551207","1","1","1","1","DRVR","False","False","2","40","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","15","1","","","False"
"1608430","3037525","3466440","3","3","1","1","DRVR","False","False","2","19","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608064","3036824","3465573","2","2","1","1","DRVR","False","False","2","30","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608112","3036910","3465684","1","1","1","1","DRVR","False","False","1","69","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","034","PAS INTR  ","","","","","06","IMP-OVER","","","","","","","","","","","86","0","0","","False"
"1608218","3037110","3465934","1","1","1","1","DRVR","False","False","1","63","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","038","DISTRACT ","026","REAR-END  ","016","INATTENT  ","","","27","INATTENT","","","","","","","","","","","","","","","False"
"1622623","3065018","3500537","3","2","2","2","PSNG","False","False","1","25","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1622722","3065211","3500780","2","2","1","1","DRVR","False","False","1","25","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","","","","","","","","","","000","NONE     ","004","L IN TRF  ","006","FRM WRNG  ","028","NO ROW    ","08","IMP-TURN","","","","","","","","","","","","","","","False"
"1622911","3065554","3501205","1","1","1","1","DRVR","False","False","2","19","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1622946","3065618","3501298","1","1","1","1","DRVR","False","False","2","55","1","OR-Y ","1","OR<25","2","INJA","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1647883","3111546","3550523","2","2","1","1","DRVR","False","False","1","18","2","OTH-Y","4","N-RES","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1647965","3111696","3550673","1","1","1","1","DRVR","False","False","1","24","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1647988","3111739","3550716","1","1","1","1","DRVR","False","False","1","21","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","047","BASCRULE  ","081","OFF RD    ","","","01","TOO-FAST","","","","","","","","","","","","","","","False"
"1647992","3111746","3550723","1","1","1","1","DRVR","False","False","2","52","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","042","F/SLO MV  ","","","","","07","TOO-CLOS","","","","","","","","","","","","","","","False"
"1648015","3111789","3550766","1","1","1","1","DRVR","False","False","1","00","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","021","RAN STOP  ","","","","","03","PAS-STOP","","","","","","","","","","","","","","","False"
"1648103","3111939","3550916","1","1","1","1","DRVR","False","False","1","30","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","026","SUN      ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1648105","3111946","3550923","4","4","1","1","DRVR","False","False","2","31","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1648132","3111989","3550966","1","1","1","1","DRVR","False","False","2","36","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","026","REAR-END  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1648184","3112082","3551059","1","1","1","1","DRVR","False","False","2","65","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1601130","3023370","3449111","1","1","1","1","DRVR","False","False","1","44","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","027","BIKE ROW  ","","","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1601188","3023470","3449240","1","1","1","1","DRVR","False","False","2","22","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","1","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1601263","3023620","3449422","1","1","1","1","DRVR","False","False","1","20","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","045","IMP CHG   ","","","","","13","IMP LN C","","","","","","","","","","","86","0","0","","False"
"1629187","3077043","3515777","2","2","1","1","DRVR","False","False","1","54","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1629218","3077100","3515845","1","1","1","1","DRVR","False","False","1","18","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","1","","","","","","","","","000","NONE     ","051","RECKLESS  ","032","PAS TANG  ","","","33","RECKLESS","06","IMP-OVER","","","","","","","","","","0","0","","False"
"1629357","3077336","3516138","3","2","1","1","DRVR","False","False","1","92","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1639643","3096370","3535408","1","1","1","1","DRVR","False","False","2","22","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","028","NO ROW    ","004","L IN TRF  ","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1639848","3096756","3535790","2","2","1","1","DRVR","False","False","1","23","2","OTH-Y","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608226","3037127","3465953","3","2","2","2","PSNG","False","False","2","17","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608226","3037127","3465954","4","2","3","2","PSNG","False","False","2","18","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608259","3037191","3466040","1","1","1","1","DRVR","False","False","1","34","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1608263","3037200","3466053","3","2","2","2","PSNG","False","False","2","16","","","","","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1629127","3076933","3515639","1","1","1","1","DRVR","False","False","2","76","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","1","","","","","","","","","000","NONE     ","080","FAIL LN   ","","","","","10","OTHR-IMP","","","","","","","","","","","86","0","0","","False"
"1629149","3076976","3515689","1","1","1","1","DRVR","False","False","1","25","1","OR-Y ","1","OR<25","3","INJB","2","BELT      ","0","","","","","","","","","025","FATIGUE  ","080","FAIL LN   ","083","OVRSTEER  ","081","OFF RD    ","16","FATIGUE ","","","","","","","","","","","86","0","0","","False"
"1629149","3076976","3515690","2","1","2","2","PSNG","False","False","2","29","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1629165","3077003","3515726","3","3","1","1","DRVR","False","False","1","63","1","OR-Y ","2","OR>25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1629258","3077167","3515926","1","1","1","1","DRVR","False","False","1","00","9","UNK  ","3","OR-? ","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","042","F/SLO MV  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1629396","3077403","3516226","1","1","1","1","DRVR","False","False","1","47","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","017","LOSTCTRL ","047","BASCRULE  ","080","FAIL LN   ","","","01","TOO-FAST","","","","","","","","","","","86","0","0","","False"
"1622684","3065137","3500685","2","2","1","1","DRVR","False","False","2","17","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","0","0","","False"
"1622753","3065271","3500849","2","2","1","1","DRVR","False","False","1","63","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","86","0","0","","False"
"1622863","3065471","3501085","4","1","4","2","PSNG","False","False","2","19","","","","","3","INJB","0","NONE      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1622863","3065471","3501086","5","1","5","2","PSNG","False","False","2","19","","","","","4","INJC","0","NONE      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1622901","3065535","3501185","4","2","1","1","DRVR","False","False","1","43","0","NONE ","4","N-RES","2","INJA","2","BELT      ","0","","","","","","","","","000","NONE     ","028","NO ROW    ","","","","","02","NO-YIELD","","","","","","","","","","","86","0","0","","False"
"1639957","3096966","3535995","2","2","1","1","DRVR","False","False","1","30","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","004","L IN TRF  ","028","NO ROW    ","","","02","NO-YIELD","","","","","","","","","","","","","","","False"
"1640028","3097096","3536132","1","1","1","1","DRVR","False","False","2","63","1","OR-Y ","1","OR<25","9","NONE","2","BELT      ","0","","","","","","","","","000","NONE     ","042","F/SLO MV  ","","","","","07","TOO-CLOS","","","","","","","","","","","","","","","False"
"1601250","3023596","3449391","2","2","1","1","DRVR","False","False","1","64","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1601250","3023596","3449392","3","2","2","2","PSNG","False","False","2","56","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1601264","3023623","3449427","3","2","2","2","PSNG","False","False","2","31","","","","","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1601264","3023623","3449428","4","2","3","2","PSNG","False","False","2","06","","","","","4","INJC","2","BELT      ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1601269","3023632","3449441","2","2","1","1","DRVR","False","False","1","34","1","OR-Y ","1","OR<25","4","INJC","2","BELT      ","0","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1648357","3112406","3551371","1","1","1","1","DRVR","False","False","2","00","1","OR-Y ","1","OR<25","9","NONE","9","UNK       ","","","","","","","","","","000","NONE     ","042","F/SLO MV  ","","","","","29","F AVOID ","","","","","","","","","","","","","","","False"
"1608436","3037536","3466454","1","1","1","1","DRVR","False","False","1","45","1","OR-Y ","1","OR<25","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
"1608534","3037729","3466689","2","1","2","2","PSNG","False","False","2","34","","","","","4","INJC","9","UNK       ","","","","","","","","","","000","NONE     ","000","NONE      ","","","","","00","NO CODE ","","","","","","","","","","","","","","","False"
