"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1619798","13199","2015-11-24 00:00:00","11","24","2015","3","15","3P ","26","Multnomah","242","Portland N","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","33","47.190000000000000","-122","40","33.530000000000000","45.563108333333000","-122.675980555554667","","","","","01311  ","N KILLINGSWORTH ST          ","","01571  ","N MISSISSIPPI AVE           ","","1","140","1","","","2","ALLEY   ","False","","","False","False","False","2","","0","NONE ","07","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_133291","157.34569709","False","2016-05-31 11:39:01","2","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1619832","13339","2015-11-27 00:00:00","11","27","2015","6","11","11A","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","2","0","MN","0","R","","006400200S00","45","33","49.160000000000000","-122","33","35.400000000000000","45.563655555555000","-122.559833333333000","","","","","00745  ","EAST PORTLAND FY            ","","09753  ","SB EX SB COL BVD C2         ","","1","","2","23.97","55","3","STRGHT  ","False","","","False","False","False","6","","2","DIVMD","07","C","S-STRGHT  ","5","SS-O    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","13","IMP LN C","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","205  ","IS 205    ","1","02B","293_5932","51.36202169","False","2016-05-31 11:39:03","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1619959","00528","2015-03-05 00:00:00","03","05","2015","5","13","1P ","15","Jackson","","","44","MEDFORD UA     ","18","U MN-COL","False","","","","","","","","","","","42","16","41.180000000000000","-122","52","31.730000000000000","42.278105555554667","-122.875480555554667","","","","","00636  ","CARPENTER HILL RD A         ","","","                            ","","","","0","1.74","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","","","","","33","RECKLESS","01","TOO-FAST","","","0","0","True","False","False","True","False","","","9","SUBURBAN COUNTY ROAD","","","","3","08 ","142_2653","8933.15134792","False","2016-04-06 08:44:41","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1619993","07473","2015-12-07 00:00:00","12","07","2015","2","18","6P ","34","Washington","18","Beaverton","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","29","4.350000000000000","-122","48","16.330000000000000","45.484541666666333","-122.804536111111000","","","","","01001  ","SW HALL BLVD                ","","08003  ","SW 3RD ST                   ","","1","75","5","","25","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","08","C","S-STRGHT  ","3","REAR    ","4","INJ","2","CLD ","2","WET ","2","DLIT","015","ONE-WAY   ","True","3","CITY  ","013","FORCED    ","","","","","32","CARELESS","07","TOO-CLOS","","","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","1","02B","58_209223","10250.74209107","False","2016-05-31 09:58:57","3","0","0","1","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1619998","07477","2015-11-16 00:00:00","11","16","2015","2","07","7A ","34","Washington","","","","","07","R MJ-COL","False","","","","","","","","","","","45","25","8.760000000000000","-123","2","51.210000000000000","45.419099999999667","-123.047558333333333","","","","","00205  ","SW BALD PEAK RD             ","","02638  ","SW WHITMORE RD              ","","1","11","3","","55","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","2","WET ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","","","","","21","DEF STER","","","","","0","0","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","1","02B","58_214489","19426.04888884","False","2016-04-06 08:44:46","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1620002","07480","2015-12-05 00:00:00","12","05","2015","7","16","4P ","34","Washington","18","Beaverton","57","PORTLAND UA    ","12","U FWY/XP","True","047","  ","SUNSET","2","0","MN","0","R","","004700200S00","45","32","13.670000000000000","-122","51","16.360000000000000","45.537130555555333","-122.854544444444000","","","","","02244  ","SUNSET HWY                  ","","09256  ","WB ENFR BETHANY             ","","1","","7","65","55","3","STRGHT  ","False","","","False","False","False","4","","2","DIVMD","04","C","S-STRGHT  ","3","REAR    ","4","INJ","3","RAIN","2","WET ","5","DUSK","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","US","26   ","US 26     ","1","02B","293_6443","2438.93726543","False","2016-05-31 09:58:57","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1620027","07482","2015-12-04 00:00:00","12","04","2015","6","20","8P ","34","Washington","18","Beaverton","57","PORTLAND UA    ","16","U MN-ART","False","144","  ","BEAVERTON-TIGARD","1","6","CN","0","R","2","0144AQ100S00","45","28","35.820000000000000","-122","47","31.110000000000000","45.476616666666667","-122.791974999999333","","","","","00101  ","SW ALLEN BLVD               ","","09209  ","SB EX ALLEN BLVD C1         ","","1","","7","2.38","","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","03","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","5","NO RPT","013","FORCED    ","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","217  ","217       ","1","02B","293_7019","515.86376913","False","2016-05-31 09:58:57","3","0","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","6","6","5","0","1","0","0","0","0","0","0","0","N"
"1620125","13438","2015-11-30 00:00:00","11","30","2015","2","12","12P","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","28","0.530000000000000","-122","42","38.540000000000000","45.466813888888667","-122.710705555555000","","","","","01687  ","SW MULTNOMAH BLVD           ","","05034  ","SW 34TH AVE                 ","","1","230","4","","","2","ALLEY   ","False","","","False","False","False","2","","0","NONE ","08","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_199508","11.65501516","False","2016-05-31 11:39:07","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1620159","13465","2015-12-01 00:00:00","12","01","2015","3","17","5P ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","19","U LOCAL ","False","","","","","","","","","","","45","31","45.690000000000000","-122","39","12.080000000000000","45.529358333332667","-122.653355555555000","","","","","01429  ","NE LLOYD BLVD               ","","05012  ","NE 12TH AVE                 ","","1","50","2","","","3","STRGHT  ","False","","","True","False","False","4","","0","NONE ","06","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","2","DLIT","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_160070","87.42562555","False","2016-05-31 11:39:03","2","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1620168","01033","2015-07-20 00:00:00","07","20","2015","2","11","11A","09","Deschutes","","","9","BEND UA        ","14","U PR-ART","True","017","  ","MCKENZIE-BEND","1","0","MN","0","R","","001700100S00","44","7","32.290000000000000","-121","19","15.610000000000000","44.125636111110667","-121.321002777777667","","","","","","                            ","","","                            ","","","","0","16.24","60","7","GRADE   ","True","","","False","False","False","3","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","079","DITCH     ","010","SUB OTRN  ","","","16","FATIGUE ","","","","","0","0","False","False","False","False","False","","","8","SUBURBAN HWY SYSTEM","US","20   ","US 20     ","4","10 ","293_1569","1528.29762964","False","2016-04-07 09:03:05","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1620193","00792","2015-04-25 00:00:00","04","25","2015","7","10","10A","15","Jackson","132","Medford","44","MEDFORD UA     ","14","U PR-ART","True","022","  ","CRATER LAKE","1","0","MN","0","R","","002200100S00","42","21","14.650000000000000","-122","52","13.080000000000000","42.354069444444000","-122.870299999999667","","","","","00427  ","CRATER LAKE HY              ","","01916  ","POPLAR DR                   ","","1","","4","0.89","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","D","S-1TURN   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","","","","","","","07","TOO-CLOS","29","F AVOID ","","","0","0","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","62   ","OR 62     ","3","08 ","293_22974","443.3613","False","2016-05-31 11:12:27","2","0","0","1","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1620202","02689","2015-08-13 00:00:00","08","13","2015","5","21","9P ","20","Lane","64","Eugene","25","EUGN-SPR UA    ","16","U MN-ART","False","","","","","","","","","","","44","4","11.240000000000000","-123","3","6.860000000000000","44.069788888888667","-123.051905555555000","","","","","00903  ","GARDEN WAY                  ","","01010  ","HARLOW RD                   ","","1","0","9","","30","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","03","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","2","DLIT","001","TRF SIGNAL","True","3","CITY  ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","05 ","277_5245","4719.2147","False","2016-05-31 10:33:21","2","0","0","1","4","5","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","1","N"
"1620227","03910","2015-10-10 00:00:00","10","10","2015","7","20","8P ","24","Marion","236","Woodburn","85","WOODBURN UA    ","14","U PR-ART","True","081","  ","PACIFIC HIGHWAY EAST","1","0","MN","0","R","","008100100S00","45","8","15.890000000000000","-122","50","35.750000000000000","45.137747222221333","-122.843263888888333","","","","","01901  ","PACIFIC HY 99E              ","","02303  ","TOMLIN AVE                  ","","1","","6","32.81","35","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","03","3","PED       ","0","PED     ","4","INJ","2","CLD ","2","WET ","2","DLIT","099","UNKNOWN   ","True","5","NO RPT","","","","","","","18","IN RDWY ","","","","","0","0","True","False","False","False","False","5","10,001 to 25,000","4","URBAN HWY SYSTEM","OR","99E  ","OR 99E    ","2","03 ","293_10266","155.8007677","False","2016-05-31 12:35:31","1","0","1","0","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","N"
"1620236","03911","2015-10-10 00:00:00","10","10","2015","7","23","11P","24","Marion","184","Salem","67","SALEM-KZ UA    ","16","U MN-ART","False","","","","","","","","","","","44","54","33.690000000000000","-122","59","40.760000000000000","44.909358333333000","-122.994655555555333","","","","","02329  ","TURNER RD SE                ","","01553  ","MISSION ST SE               ","","1","4649","5","","","2","ALLEY   ","True","","","False","False","False","2","","0","NONE ","08","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","2","DLIT","099","UNKNOWN   ","True","3","CITY  ","040","CURB      ","079","DITCH     ","","","01","TOO-FAST","08","IMP-TURN","","","0","0","False","False","False","True","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","03 ","53_10011298","2115.03782006","False","2016-05-31 11:45:57","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","Y"
"1620291","07642","2015-12-12 00:00:00","12","12","2015","7","17","5P ","34","Washington","","","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","32","52.990000000000000","-123","7","16.130000000000000","45.548052777777333","-123.121147222221667","","","","","01952  ","NW PURDIN RD                ","","02348  ","NW THATCHER RD              ","","1","63","3","","","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","07","&","OVERTURN  ","8","NCOL    ","4","INJ","3","RAIN","2","WET ","5","DUSK","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","062","TREE      ","","","01","TOO-FAST","","","","","0","0","False","False","False","True","False","","","9","SUBURBAN COUNTY ROAD","","","","1","01 ","58_201010","3848.8141469","False","2016-04-08 08:46:06","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1620325","07661","2015-12-13 00:00:00","12","13","2015","1","10","10A","34","Washington","18","Beaverton","57","PORTLAND UA    ","12","U FWY/XP","True","144","  ","BEAVERTON-TIGARD","1","6","CN","0","R","7","0144AG100S00","45","30","35.660000000000000","-122","46","38.660000000000000","45.509905555555000","-122.777405555554667","","","","","09557  ","WB ENFR HY 144 NB           ","","00214  ","SW BEAV-TIGARD HY           ","","1","","8","0.11","","5","CURVE   ","False","","","False","False","False","2","","0","NONE ","04","C","S-STRGHT  ","5","SS-O    ","4","INJ","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","01","TOO-FAST","","","","","0","0","False","False","False","True","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","217  ","217       ","1","02B","293_2523","511.60701466","False","2016-05-31 09:58:57","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","Y"
"1620334","13494","2015-12-01 00:00:00","12","01","2015","3","22","10P","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","11","U INTRST","True","001","  ","PACIFIC","1","0","MN","0","R","","000100100S00","45","31","32.350000000000000","-122","39","55.630000000000000","45.525652777777667","-122.665452777777000","","","","","00302  ","PACIFIC HY I-5              ","","09448  ","SB EX MORRISN BR C7         ","","1","","1","301.71","50","3","STRGHT  ","False","","","False","False","False","4","","1","RSDMD","06","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","2","DLIT","017","MEDIAN BAR","True","5","NO RPT","124","SLIPPERY  ","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_2854","55.49445566","False","2016-08-09 17:45:23","2","0","0","0","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","N"
"1620359","01121","2015-08-06 00:00:00","08","06","2015","5","17","5P ","09","Deschutes","19","Bend","9","BEND UA        ","14","U PR-ART","True","017","  ","MCKENZIE-BEND","1","0","MN","0","R","","001700100S00","44","4","53.370000000000000","-121","18","18.860000000000000","44.081491666666667","-121.305238888888000","","","","","01536  ","MCKENZIE-BEND HY            ","","01806  ","O B RILEY RD                ","","1","","5","19.5","35","3","STRGHT  ","False","","","True","False","False","4","","0","NONE ","05","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","013","FORCED    ","","","","","07","TOO-CLOS","","","","","0","0","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","US","20   ","US 20     ","4","10 ","293_16049","52.25591097","False","2016-05-31 10:03:58","3","0","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","1","N"
"1620368","07770","2015-12-16 00:00:00","12","16","2015","4","12","12P","34","Washington","92","Hillsboro","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","30","55.970000000000000","-122","52","2.820000000000000","45.515547222222000","-122.867449999999667","","","","","00204  ","W BASELINE RD               ","","05185  ","SW 185TH AVE                ","","1","0","5","","45","1","INTER   ","True","1","CROSS  ","False","False","False","","2","","","05","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","2","WET ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","053","POLE UTL  ","079","DITCH     ","","","01","TOO-FAST","","","","","0","0","False","False","False","True","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","1","02B","58_205856","23926.4626","False","2016-05-31 10:50:19","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1620393","00268","2015-08-09 00:00:00","08","09","2015","1","23","11P","05","Columbia","","","","","06","R MN-ART","False","","","","","","","","","","","45","48","9.840000000000000","-122","56","7.560000000000000","45.802733333333000","-122.935433333333333","","","","","03069  ","SCAPPOOSE-VERNONIA          ","","","                            ","","","","0","3.04","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","03","7","ANIMAL    ","&","OTH     ","4","INJ","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","0","NONE  ","035","DEER ELK  ","","","","","12","OTHER   ","","","","","","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","2","01 ","34_802946","16092.52631734","False","2016-04-08 08:46:17","1","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1620402","00671","2015-04-03 00:00:00","04","03","2015","6","16","4P ","15","Jackson","","","44","MEDFORD UA     ","14","U PR-ART","True","063","  ","ROGUE VALLEY","1","0","MN","0","R","","006300100S00","42","17","15.610000000000000","-122","49","59.960000000000000","42.287669444444333","-122.833322222221667","","","","","","                            ","","","                            ","","","","0","10.33","45","2","ALLEY   ","False","","","False","False","False","4","","0","NONE ","03","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","082","VEH HID   ","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","","","8","SUBURBAN HWY SYSTEM","OR","99   ","OR 99     ","3","08 ","293_17765","506.70312182","False","2016-04-08 08:46:18","2","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","N"
"1620436","01146","2015-08-10 00:00:00","08","10","2015","2","18","6P ","09","Deschutes","19","Bend","9","BEND UA        ","16","U MN-ART","False","","","","","","","","","","","44","3","26.140000000000000","-121","19","54.700000000000000","44.057261111111000","-121.331861111110667","","","","","08714  ","W 14TH ST                   ","","01003  ","HARTFORD AVE                ","","1","60","5","","","3","STRGHT  ","False","","","True","False","False","2","","0","NONE ","08","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","5","NO RPT","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","4","10 ","11_10007058","2358.70240635","False","2016-05-31 10:03:58","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","1","N"
"1620491","13562","2015-12-02 00:00:00","12","02","2015","4","16","4P ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","30","43.340000000000000","-122","37","9.070000000000000","45.512038888888000","-122.619186111110667","","","","","01028  ","SE HAWTHORNE BLVD           ","","05042  ","SE 42ND AVE                 ","","1","0","7","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","5","DUSK","004","STOP SIGN ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_117623","0","False","2016-05-31 11:39:06","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1620500","03984","2015-10-16 00:00:00","10","16","2015","6","08","8A ","24","Marion","184","Salem","67","SALEM-KZ UA    ","16","U MN-ART","False","","","","","","","","","","","44","54","16.890000000000000","-123","1","25.420000000000000","44.904691666666000","-123.023727777777667","","","","","01422  ","LAWRENCE ST SE              ","","01504  ","MADRONA AVE SE              ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","03","B","ANGL-OTH  ","1","ANGL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","013","FORCED    ","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","03 ","53_10003817","0","False","2016-05-31 11:45:57","3","0","0","3","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","N"
"1620525","07705","2015-12-15 00:00:00","12","15","2015","3","20","8P ","34","Washington","","","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","30","2.050000000000000","-122","53","29.540000000000000","45.500569444444000","-122.891538888888333","","","","","01223  ","SW JOHNSON ST               ","","05209  ","SW 209TH AVE                ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","03","B","ANGL-OTH  ","1","ANGL    ","4","INJ","3","RAIN","2","WET ","2","DLIT","004","STOP SIGN ","True","2","COUNTY","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","1","02B","58_207501","0","False","2016-04-11 08:55:30","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1620534","04003","2015-10-17 00:00:00","10","17","2015","7","23","11P","24","Marion","184","Salem","67","SALEM-KZ UA    ","11","U INTRST","True","001","  ","PACIFIC","1","6","CN","0","R","2","0001PD100S00","44","55","0.960000000000000","-122","59","27.240000000000000","44.916933333332667","-122.990899999999333","","","","","09210  ","SB EX MISSION ST C2         ","","09216  ","SB EX MISSION WB C3         ","","1","","2","254.51","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","03","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","2","DLIT","015","ONE-WAY   ","True","0","NONE  ","","","","","","","07","TOO-CLOS","","","","","","","False","False","False","False","False","8","100,001 to 200,000","4","URBAN HWY SYSTEM","IS","5    ","I-5       ","2","03 ","293_4308","1344.43686956","False","2016-05-31 11:45:57","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
